round,client_id,class_name,available,feature_name,server_normalized_mean_abs_shap,client_normalized_mean_abs_shap,client_minus_server,absolute_difference,server_rank,client_rank
10,2,BENIGN,1,AVG,0.41865456401465395,0.3631958609490106,-0.05545870306564338,0.05545870306564338,2,2
10,2,BENIGN,1,Std,0.35317072648962855,0.32587290243748623,-0.027297824052142317,0.027297824052142317,4,3
10,2,BENIGN,1,Tot size,0.2693839956775295,0.2525522877489637,-0.01683170792856581,0.01683170792856581,5,5
10,2,BENIGN,1,IAT,0.10871288159837901,0.01902094831302712,-0.08969193328535188,0.08969193328535188,7,8
10,2,BENIGN,1,Number,0.0543316743839234,0.02644517185751181,-0.027886502526411592,0.027886502526411592,9,7
10,2,BENIGN,1,Variance,0.3962682338371181,0.779384456086497,0.38311622224937886,0.38311622224937886,3,1
10,3,BENIGN,1,Header_Length,0.0014995702629098345,0.0009713426105758162,-0.0005282276523340183,0.0005282276523340183,18,18
10,3,BENIGN,1,Protocol Type,5.661100030196877e-05,2.2149651356447153e-05,-3.4461348945521615e-05,3.4461348945521615e-05,24,26
10,3,BENIGN,1,Time_To_Live,0.15560282460347208,0.35112302114117844,0.19552019653770636,0.19552019653770636,6,3
10,3,BENIGN,1,Rate,0.00035708816266318406,0.0005085035175361399,0.00015141535487295585,0.00015141535487295585,19,19
10,3,BENIGN,1,fin_flag_number,8.372747331156894e-05,0.00011874971449938442,3.502224118781548e-05,3.502224118781548e-05,23,21
10,3,BENIGN,1,syn_flag_number,0.005628538500475683,0.0033603539072129206,-0.0022681845932627626,0.0022681845932627626,16,16
10,3,BENIGN,1,rst_flag_number,3.593927613163114e-05,3.0560227019727675e-05,-5.379049111903465e-06,5.379049111903465e-06,26,25
10,3,BENIGN,1,psh_flag_number,5.6606723518831876e-05,6.709734028018238e-05,1.0490616761350504e-05,1.0490616761350504e-05,25,23
10,3,BENIGN,1,ack_flag_number,0.026383774867262982,0.020995414357785205,-0.005388360509477778,0.005388360509477778,10,9
10,3,BENIGN,1,ece_flag_number,0.0,0.0,0.0,0.0,34,33
10,3,BENIGN,1,cwr_flag_number,0.0,0.0,0.0,0.0,35,34
10,3,BENIGN,1,ack_count,0.002300353777652064,0.0019145459175769987,-0.00038580786007506537,0.00038580786007506537,17,17
10,3,BENIGN,1,syn_count,0.016244447332371216,0.0058533777434164975,-0.010391069588954718,0.010391069588954718,12,13
10,3,BENIGN,1,fin_count,0.008515536227440914,0.008729323722175721,0.00021378749473480695,0.00021378749473480695,14,12
10,3,BENIGN,1,rst_count,0.0061129636085170275,0.005067312701368593,-0.001045650907148435,0.001045650907148435,15,15
10,3,BENIGN,1,HTTP,2.4077270784735506e-05,9.664056846431109e-07,-2.3110865100092396e-05,2.3110865100092396e-05,27,31
10,3,BENIGN,1,HTTPS,0.0001549465062356329,0.00022248327512939856,6.753676889376564e-05,6.753676889376564e-05,22,20
10,3,BENIGN,1,DNS,4.246174514857202e-06,1.6155613732686835e-06,-2.6306131415885185e-06,2.6306131415885185e-06,29,30
10,3,BENIGN,1,Telnet,0.0,0.0,0.0,0.0,36,35
10,3,BENIGN,1,SMTP,0.0,0.0,0.0,0.0,37,36
10,3,BENIGN,1,SSH,4.4922770839119017e-08,3.526327053312574e-08,-9.659500305993274e-09,9.659500305993274e-09,33,32
10,3,BENIGN,1,IRC,0.0,0.0,0.0,0.0,38,37
10,3,BENIGN,1,TCP,0.00026875620697950535,9.921163948400581e-05,-0.00016954456749549953,0.00016954456749549953,20,22
10,3,BENIGN,1,UDP,0.011870163271980374,0.005142501039597983,-0.006727662232382391,0.006727662232382391,13,14
10,3,BENIGN,1,DHCP,4.9830889492575896e-08,0.0,-4.9830889492575896e-08,4.9830889492575896e-08,32,38
10,3,BENIGN,1,ARP,2.820018527471441e-06,8.278363427013001e-06,5.45834489954156e-06,5.45834489954156e-06,30,27
10,3,BENIGN,1,ICMP,0.00016040353128702578,5.997186411893459e-05,-0.0001004316671680912,0.0001004316671680912,21,24
10,3,BENIGN,1,IGMP,0.0,0.0,0.0,0.0,39,39
10,3,BENIGN,1,IPv,1.0447528432439806e-05,4.625736009970244e-06,-5.821792422469562e-06,5.821792422469562e-06,28,29
10,3,BENIGN,1,LLC,2.660515562323992e-06,7.625940288858764e-06,4.965424726534773e-06,4.965424726534773e-06,31,28
10,3,BENIGN,1,Tot sum,0.649753820018192,0.4785032670277464,-0.17125055299044561,0.17125055299044561,1,2
10,3,BENIGN,1,Min,0.02477800903231294,0.01011410451853268,-0.01466390451378026,0.01466390451378026,11,11
10,3,BENIGN,1,Max,0.08588161650917689,0.01944243954701941,-0.06643917696215748,0.06643917696215748,8,10
