round,client_id,num_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
5,2,128863,1.865525484085083,0.1545982943125645,0.5260333545284511,0.3058557301219715,0.22544286622647905,0.14132868733174603
5,3,128863,1.190069317817688,0.6864965117993528,0.2588157689705369,0.2644765236225976,0.2218420876890316,0.13837342510627784
5,4,128863,0.06881861388683319,0.9961742315482334,0.6779340723736405,0.2859639752076511,0.29054317387441736,0.15297326378238257
5,5,128863,0.15100792050361633,0.9344264839403087,0.3477860654045797,0.2827801345023309,0.149051170887677,0.1532513054844595
6,1,128863,0.25170066952705383,0.9306317562062035,0.295899000834098,0.23963048262480582,0.2536277150006554,0.24487625786137515
6,2,128863,1.859323501586914,0.15677890472827732,0.5847658060507814,0.305800434899421,0.25061391687890633,0.15943929700491552
6,3,128863,1.1332765817642212,0.6868534800524588,0.2883417401570138,0.254352047420893,0.24715006299172612,0.13865940058091794
6,4,128863,0.06736504286527634,0.996189751907064,0.6792620936219804,0.28596435613745186,0.2911123258379916,0.1539886193582655
6,5,128863,0.14625810086727142,0.9344032034020626,0.3476728151214539,0.2833798503338922,0.1490026350520517,0.15346756791038832
7,1,128863,0.22951547801494598,0.9575130177009692,0.3457020068848107,0.35547775190380165,0.2963160059012663,0.2837143394618643
7,2,128863,1.8265440464019775,0.15954928877955657,0.6591408060507814,0.30639855402680005,0.2824889168789063,0.17803135418888247
7,3,128863,1.1030795574188232,0.6882115114501447,0.3389817656787148,0.3457925035421172,0.2905557991531841,0.1602774891065144
7,4,128863,0.0696227177977562,0.9960733492158339,0.671286175542972,0.28595813670184383,0.2876940752327023,0.14741814177687246
7,5,128863,0.15383918583393097,0.9324941992658871,0.33845623801942737,0.28419525544436935,0.14505267343689746,0.1464250456905452
8,1,128863,0.28511708974838257,0.8999712873361632,0.30994820126689027,0.36014017463309594,0.26566988680019166,0.23654170334811905
8,2,128863,1.7863529920578003,0.15269705035580422,0.4751824727174481,0.30637122936849587,0.20364963116462062,0.12224381488321853
8,3,128863,1.1058319807052612,0.6870862854349192,0.2440797011073951,0.34814541270893357,0.20921117237776723,0.15995389970977045
8,4,128863,0.07165948301553726,0.9970200911045063,0.7516340579305298,0.27973604793856277,0.3221288819702271,0.20137981521755582
8,5,128863,0.1334703117609024,0.9493182682383616,0.42029844262493893,0.28352487003788146,0.18012790398211667,0.20097992204762047
9,1,128863,0.21397089958190918,0.9561006650473759,0.3372873537015914,0.3575161845676619,0.2891034460299355,0.2664553752311599
9,2,128863,1.7741743326187134,0.15967345165020216,0.6624741393841148,0.30649531827137416,0.2839174883074778,0.1788037529737557
9,3,128863,1.0662516355514526,0.6873889324321178,0.3328265616989159,0.26111265043972676,0.2852799100276422,0.14471903806791145
9,4,128863,0.07259120792150497,0.996143190830572,0.6766008573993214,0.2859664822843782,0.2899717960282806,0.15178071082293607
9,5,128863,0.15855133533477783,0.9337047872546813,0.3443802257991049,0.284376053783954,0.14759152534247352,0.1513581101243873
10,1,128863,0.28950563073158264,0.9011508346072962,0.27160811714624833,0.37899468576618955,0.23280695755392714,0.22231392868702812
