,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3573,0,0,0,13,45,0
true_DDOS,81,47746,1225,177,26,0,1
true_DOS,448,55963,10126,6598,32,5,1
true_MIRAI,1,13,0,860,0,0,0
true_RECON,126,0,0,0,22,4,0
true_SPOOFING,1361,0,0,0,21,291,2
true_WEB,96,0,0,0,0,4,2
