,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3564,0,0,0,22,45,0
true_DDOS,29,47823,1249,130,24,0,1
true_DOS,58,56358,16711,12,27,6,1
true_MIRAI,1,11,0,862,0,0,0
true_RECON,121,0,0,0,26,5,0
true_SPOOFING,1332,0,0,0,38,303,2
true_WEB,94,0,0,0,3,4,1
