,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2987,0,0,0,19,46,1
true_DDOS,53,78078,2667,214,12,29,1
true_DOS,27,15960,5342,49,3,2,0
true_MIRAI,18,171,10,15916,0,36,0
true_RECON,5064,0,0,0,965,204,11
true_SPOOFING,775,0,0,0,13,176,0
true_WEB,11,0,0,0,0,3,0
