,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,1887,39,0,0,2241,31,0
true_DDOS,1,129360,0,0,8,0,0
true_DOS,0,30762,1,0,2,1,0
true_MIRAI,0,9980,15,1,0,12,0
true_RECON,1565,357,0,0,692,11,0
true_SPOOFING,659,194,0,0,972,41,0
true_WEB,81,7,0,0,54,3,0
