,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2127,554,0,0,1517,0,0
true_DDOS,2,129362,0,0,5,0,0
true_DOS,0,30763,1,0,1,1,0
true_MIRAI,10,9983,12,1,0,2,0
true_RECON,1709,453,0,0,463,0,0
true_SPOOFING,944,233,0,0,689,0,0
true_WEB,102,12,0,0,31,0,0
