,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2044,2102,0,0,52,0,0
true_DDOS,1,129368,0,0,0,0,0
true_DOS,2,30762,1,0,0,1,0
true_MIRAI,10,9984,11,3,0,0,0
true_RECON,1537,914,0,0,170,4,0
true_SPOOFING,841,973,0,0,52,0,0
true_WEB,87,40,0,0,18,0,0
