,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,226,28,0,0,0,5,0
true_DDOS,7,88306,0,0,0,0,0
true_DOS,0,1788,0,0,0,0,0
true_MIRAI,3,35896,57,15,0,51,0
true_RECON,0,0,0,0,0,0,0
true_SPOOFING,1642,257,0,0,10,48,0
true_WEB,468,23,0,0,20,13,0
