,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4105,38,0,0,55,0,0
true_DDOS,4,129365,0,0,0,0,0
true_DOS,3,30763,0,0,0,0,0
true_MIRAI,10,9992,6,0,0,0,0
true_RECON,2073,396,0,0,156,0,0
true_SPOOFING,1670,152,0,0,44,0,0
true_WEB,128,6,0,0,11,0,0
