,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3713,435,0,0,19,31,0
true_DDOS,6,129363,0,0,0,0,0
true_DOS,2,30762,1,0,0,1,0
true_MIRAI,0,9983,12,1,0,12,0
true_RECON,2108,450,0,0,56,11,0
true_SPOOFING,1561,225,0,0,15,65,0
true_WEB,126,11,0,0,3,5,0
