round,client_id,num_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
6,3,128863,1.1170897483825684,0.687660538711655,0.3324572968942909,0.32744434423971924,0.2849633973379636,0.150476243887833
6,4,128863,0.07055946439504623,0.9961509510099873,0.6779262817846718,0.2859649360232715,0.2905398350505736,0.15286105799354677
6,5,128863,0.14747224748134613,0.9340462351489567,0.34600625689447456,0.2841347002671877,0.14828839581191766,0.1525340944677745
7,1,128863,0.24808187782764435,0.9323700363952414,0.2989181212501485,0.3479013630046969,0.2562155325001273,0.24767784554444977
7,2,128863,1.840440034866333,0.15696514903424566,0.5897658060507814,0.306054544398672,0.2527567740217635,0.1609100157698051
7,3,128863,1.1036806106567383,0.6868690004112895,0.28907040516774324,0.26119485543798254,0.24777463300092276,0.13887186437781188
7,4,128863,0.06690442562103271,0.996143190830572,0.6752780298769605,0.28595788649999954,0.2894048699472688,0.15076843326608438
7,5,128863,0.14155995845794678,0.9332469366691758,0.3420480510595438,0.2834224724180211,0.1465920218826616,0.1489847634121982
8,1,128863,0.23663370311260223,0.9472230197962177,0.3256486225515433,0.32436845373297335,0.2791273907584657,0.26697405043777683
8,2,128863,1.7994822263717651,0.15850166455848458,0.6310158060507814,0.3063164532272956,0.2704353454503349,0.1715591604489457
8,3,128863,1.1069762706756592,0.6875130953027634,0.31624189316878604,0.3151111759566679,0.2710644798589595,0.14908177591297958
8,4,128863,0.07002120465040207,0.9961043899334953,0.6739422180396519,0.28595709835244765,0.2888323791598508,0.14963144318953597
8,5,128863,0.14826497435569763,0.9330762127220381,0.3412874950975701,0.2839777316630121,0.14626606932753003,0.1486492409803815
9,1,128863,0.25250354409217834,0.901818210037016,0.30316819865518957,0.32379719931340045,0.2598584559901625,0.23042427915920216
9,2,128863,1.7864751815795898,0.15306177878832558,0.4847688848305995,0.30644767204602885,0.20775809349882834,0.12626130357102514
9,3,128863,1.0998982191085815,0.6865663534140909,0.2429209162783332,0.31113749086497305,0.2082179282385713,0.14704202320479615
9,4,128863,0.07096874713897705,0.9970976928986598,0.7582741641722297,0.2792277770996657,0.32497464178809843,0.20474556790154116
9,5,128863,0.136930912733078,0.9492949877001157,0.42022016539895385,0.2840605972604697,0.18009435659955164,0.2012356668520637
10,1,128863,0.2404879927635193,0.9071339329365294,0.2922461234021151,0.24524470426483894,0.25049667720181296,0.22782558689436097
10,2,128863,1.7505152225494385,0.15390763834459853,0.5072719636104174,0.30632372714712736,0.21740227011875032,0.13488609022641554
10,3,128863,1.099045991897583,0.6863878692875379,0.25101218880496595,0.2549736359170786,0.2151533046899708,0.138600459754907
10,4,128863,0.0739908516407013,0.9967252042867231,0.7257402404508899,0.28139111390978727,0.31103153162180996,0.18649562751576462
10,5,128863,0.1485709398984909,0.9436300567269116,0.39266259650503166,0.28353523159908406,0.16828396993072786,0.1851436651141932
