,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,374,0,0,0,0,71,2,0
true_BRUTEFORCE,13,0,0,0,0,18,0,0
true_DDOS,45,0,9229,137,41,2,0,0
true_DOS,1218,0,71297,8464,7974,58,5,0
true_MIRAI,0,0,12,0,623,0,1,0
true_RECON,37,0,0,0,0,21,2,0
true_SPOOFING,2401,0,0,0,0,738,324,0
true_WEB,56,0,0,0,0,30,0,0
