,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4495,0,0,0,0,845,66,2
true_BRUTEFORCE,0,0,0,0,0,0,0,0
true_DDOS,523,0,286002,1933,1369,175,6,2
true_DOS,1,0,98,6,9,0,0,0
true_MIRAI,1,0,41,0,2417,0,4,0
true_RECON,3928,0,0,1,0,4305,31,0
true_SPOOFING,6,0,0,0,0,1,0,0
true_WEB,10,0,0,0,0,3,0,0
