,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6,0,0,0,0,1,0,0
true_BRUTEFORCE,6,0,0,0,0,2,0,0
true_DDOS,53,0,5837,73,32,9,0,0
true_DOS,416,0,11931,1076,1309,6,1,0
true_MIRAI,34,0,91,0,7393,0,8,0
true_RECON,113,0,0,0,0,32,2,0
true_SPOOFING,1027,0,1,0,0,137,133,0
true_WEB,55,0,0,0,0,15,2,0
