,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5210,0,0,0,0,137,61,0
true_BRUTEFORCE,0,0,0,0,0,0,0,0
true_DDOS,2455,0,282845,3159,1367,175,9,0
true_DOS,4,0,96,5,9,0,0,0
true_MIRAI,18,0,34,0,2407,0,4,0
true_RECON,6233,0,1,0,0,2003,28,0
true_SPOOFING,6,0,0,0,0,1,0,0
true_WEB,13,0,0,0,0,0,0,0
