,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6,0,0,0,0,1,0,0
true_BRUTEFORCE,4,0,0,0,0,4,0,0
true_DDOS,30,0,5846,87,32,9,0,0
true_DOS,187,0,11816,1419,1310,6,1,0
true_MIRAI,20,0,102,0,7396,0,8,0
true_RECON,76,0,0,0,0,69,2,0
true_SPOOFING,890,0,1,0,0,293,114,0
true_WEB,35,0,0,0,0,35,2,0
