,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6203,0,0,0,1,374,62,0
true_BRUTEFORCE,30,0,0,0,0,3,0,0
true_DDOS,614,0,15567,68,54,7,0,0
true_DOS,88,0,1704,60,197,2,0,0
true_MIRAI,22,0,47,0,1937,0,4,0
true_RECON,662,0,0,0,0,185,1,0
true_SPOOFING,198,0,0,0,1,45,21,0
true_WEB,147,0,0,0,0,14,7,0
