,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4040,0,0,0,0,111,47,0
true_BRUTEFORCE,44,0,0,0,0,6,0,0
true_DDOS,1034,0,126272,1408,570,84,1,0
true_DOS,902,0,24941,2203,2702,16,2,0
true_MIRAI,39,0,120,0,9839,0,10,0
true_RECON,2010,0,0,0,0,606,9,0
true_SPOOFING,1463,0,1,0,0,194,208,0
true_WEB,77,0,0,0,0,14,4,0
