,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2373,0,1,0,0,211,25,0
true_BRUTEFORCE,84,0,0,0,0,26,0,0
true_DDOS,425,0,139706,3022,693,103,0,2
true_DOS,49,0,3759,575,449,3,1,0
true_MIRAI,43,0,206,1,23113,0,29,0
true_RECON,76,0,0,0,0,53,0,0
true_SPOOFING,1244,0,1,0,0,260,180,0
true_WEB,3,0,0,0,0,1,1,0
