,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5582,0,0,0,0,978,80,0
true_BRUTEFORCE,18,0,0,0,0,15,0,0
true_DDOS,17,0,16091,130,65,7,0,0
true_DOS,11,0,1737,100,201,2,0,0
true_MIRAI,1,0,23,0,1980,0,6,0
true_RECON,422,0,0,0,0,425,1,0
true_SPOOFING,170,0,0,0,0,56,39,0
true_WEB,91,0,0,0,0,69,8,0
