,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3586,0,0,1,8,36,0
true_DDOS,1860,45974,1203,211,7,1,0
true_DOS,2919,54261,9395,6586,6,6,0
true_MIRAI,8,14,0,852,0,0,0
true_RECON,141,0,0,0,9,2,0
true_SPOOFING,1399,0,0,4,13,259,0
true_WEB,98,0,0,0,1,3,0
