,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6793,0,0,0,54,115,0
true_DDOS,536,78951,5856,371,49,7,0
true_DOS,299,8602,3838,1243,8,2,0
true_MIRAI,70,269,3,17349,0,22,0
true_RECON,3,0,0,0,1,0,0
true_SPOOFING,3439,0,0,0,62,552,1
true_WEB,345,0,0,0,6,17,0
