,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4104,0,0,0,48,44,2
true_DDOS,114,126281,2635,270,64,3,2
true_DOS,106,24487,5214,939,18,2,0
true_MIRAI,6,113,5,9872,0,12,0
true_RECON,2109,0,0,0,455,47,14
true_SPOOFING,1508,0,0,0,31,322,5
true_WEB,128,0,0,0,2,12,3
