,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2987,0,0,0,18,45,3
true_DDOS,42,77024,3728,215,36,8,1
true_DOS,13,15034,6272,59,4,1,0
true_MIRAI,16,166,9,15925,0,35,0
true_RECON,5055,0,0,0,945,199,45
true_SPOOFING,776,0,0,0,12,174,2
true_WEB,11,0,0,0,0,3,0
