,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4116,0,0,0,39,43,0
true_DDOS,729,119493,8556,513,76,2,0
true_DOS,605,19217,8238,2681,23,2,0
true_MIRAI,33,156,1,9808,0,10,0
true_RECON,2170,0,0,0,408,47,0
true_SPOOFING,1603,0,0,0,27,236,0
true_WEB,132,0,0,0,2,11,0
