,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4117,0,0,0,41,40,0
true_DDOS,361,124517,3895,519,74,1,2
true_DOS,364,22930,4760,2688,22,2,0
true_MIRAI,15,131,3,9849,0,10,0
true_RECON,2172,0,0,0,411,38,4
true_SPOOFING,1534,0,0,0,36,295,1
true_WEB,133,0,0,0,4,8,0
