,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2990,0,0,0,23,39,1
true_DDOS,170,78550,1965,323,39,6,1
true_DOS,144,16484,2882,1868,5,0,0
true_MIRAI,27,178,5,15908,0,33,0
true_RECON,5149,0,0,0,1009,78,8
true_SPOOFING,784,0,0,0,15,165,0
true_WEB,11,0,0,0,0,3,0
