,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4112,0,0,0,35,48,3
true_DDOS,42,125674,3318,270,56,7,2
true_DOS,15,23832,6891,8,18,2,0
true_MIRAI,3,99,6,9887,0,13,0
true_RECON,2128,0,0,0,387,95,15
true_SPOOFING,1508,0,0,0,26,327,5
true_WEB,125,0,0,0,3,13,4
