,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,1403,0,0,0,14,17,0
true_DDOS,373,116739,3546,552,78,3,1
true_DOS,24,1512,318,170,1,1,0
true_MIRAI,4,18,1,1094,0,1,0
true_RECON,2472,0,0,0,441,32,4
true_SPOOFING,16,0,0,0,0,4,0
true_WEB,23,0,0,0,0,1,0
