round,client_id,num_examples,size_weight,consensus_alignment,shap_stability,shap_quality,validation_f1,utility_score,utility_weight,final_weight,local_loss,local_accuracy,local_balanced_accuracy,local_precision,local_recall,local_f1,shap_source_round,shap_calculated
5,3,597080,0.23167266593901967,0.9987527182803461,0.9796392283623544,0.9930186713049485,0.31234291217181664,0.31016234363637557,0.19153041498748616,0.223644215748713,0.5158345699310303,0.7838562078367532,0.4120230257741327,0.38949203191022014,0.4120230257741327,0.39217126615584597,5,1
5,4,655763,0.2544422228749403,0.9995438937819733,0.9729613383711122,0.9915691271587149,0.3549143289631776,0.351922091386139,0.21731775500598255,0.24701732930114875,0.502622663974762,0.7469882457713446,0.41760874253031716,0.3828487773165699,0.41760874253031716,0.3655172711551334,5,1
5,5,367784,0.1427036574156167,0.9973941655413269,0.9578019589527568,0.9855165035647558,0.32529698968651627,0.32058555189599597,0.19796691975483008,0.15375630988345937,0.7611000537872314,0.6310483213155405,0.4176601607255695,0.36834680033622685,0.4176601607255695,0.37359266785415035,5,1
6,1,478837,0.18579326780371536,0.9759064754318555,1.0,0.9831345328022989,0.3426651206439213,0.3368859132919049,0.20309572712626342,0.18925375966822497,0.3549541234970093,0.8750313257037842,0.41081445615711426,0.3545228321474088,0.41081445615711426,0.3682779136369931,5,0
6,2,477793,0.185388185966708,0.9761003599768726,1.0,0.9832702519838108,0.317438700187963,0.31212803072323175,0.1881701396677149,0.1859445767069094,0.6680314540863037,0.6747649624525949,0.44364232547759896,0.37469861962375595,0.44364232547759896,0.38923445486859926,5,0
6,3,597080,0.23167266593901967,0.9987527182803461,1.0,0.9991269027962422,0.3173876483923197,0.3171105381240011,0.19117390421691532,0.2235729135945988,0.5006674528121948,0.7815583736961633,0.41474367220091274,0.3931032763836088,0.41474367220091274,0.39060976001550574,5,0
6,4,655763,0.2544422228749403,0.9995438937819733,1.0,0.9996807256473812,0.36226241830392547,0.36214675720484335,0.2183245308841573,0.24721868447678372,0.49355876445770264,0.7474640266925296,0.42172490499438886,0.4014662585515623,0.42172490499438886,0.37263886063270857,5,0
6,5,367784,0.1427036574156167,0.9973941655413269,1.0,0.9981759158789287,0.3310870040518613,0.3304830735050773,0.1992356981049491,0.15401006555348318,0.7349643111228943,0.620879419665677,0.4282421024453041,0.36987862021644036,0.4282421024453041,0.36908568266257297,5,0
7,1,478837,0.18579326780371536,0.9759064754318555,1.0,0.9831345328022989,0.34217310005354706,0.33640219085865825,0.19933311443718907,0.1885012371304101,0.3401952087879181,0.8771781806031242,0.41265236372460196,0.36256192550926647,0.41265236372460196,0.3741266381288126,5,0
7,2,477793,0.185388185966708,0.9761003599768726,1.0,0.9832702519838108,0.3353235367919419,0.32971365851751533,0.19536986443821966,0.18738452166101036,0.6589782238006592,0.6338772195665096,0.4478373694198579,0.3863690956325859,0.4478373694198579,0.3940048348271177,5,0
7,3,597080,0.23167266593901967,0.9987527182803461,1.0,0.9991269027962422,0.3161836282103878,0.3159075691687233,0.18718914842959802,0.22277596243713535,0.48753267526626587,0.7855980063106699,0.42077402018583215,0.38987988013762914,0.42077402018583215,0.3937649454497183,5,0
7,4,655763,0.2544422228749403,0.9995438937819733,1.0,0.9996807256473812,0.3614364540036499,0.36132105661378505,0.21409863991290937,0.24637350628253413,0.4826088845729828,0.7529599063077571,0.42747560550682523,0.40445958252575703,0.42747560550682523,0.3740077498741846,5,0
7,5,367784,0.1427036574156167,0.9973941655413269,1.0,0.9981759158789287,0.34492295558260644,0.34429378709633524,0.20400923278208383,0.15496477248891014,0.709900975227356,0.6562802484039718,0.43264229497284906,0.37733652677296636,0.43264229497284906,0.388837836521242,5,0
