round,client_id,num_test_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
8,4,163941,0.5119942426681519,0.7362343770014822,0.42804282272259986,0.3715420270648288,0.42804282272259986,0.3504771233986852
8,5,91947,0.8018414974212646,0.6055118709691453,0.43128575382068796,0.33222020093496163,0.43128575382068796,0.31921234081280336
9,1,119710,0.41332730650901794,0.8344332135995322,0.4340810707503954,0.3577431260098374,0.4340810707503954,0.35400080719121735
9,2,119449,0.8852145671844482,0.5360697871057941,0.45733742963779933,0.3512858834398448,0.45733742963779933,0.35290508504052837
9,3,149271,0.5137372612953186,0.769184905306456,0.4508123035708215,0.3990231597888424,0.4508123035708215,0.40608088194624725
9,4,163941,0.5038505792617798,0.7615727609322867,0.4288381178001351,0.37168452192345475,0.4288381178001351,0.3630938314534443
9,5,91947,0.7783290147781372,0.5780939019217592,0.4355684727930849,0.3550323682139351,0.4355684727930849,0.32109656078358806
10,1,119710,0.42181113362312317,0.8319271572968006,0.43649627506933375,0.36684859494407246,0.43649627506933375,0.3469606315230982
10,2,119449,0.8544241786003113,0.5265343368299441,0.46292695117263255,0.35291548667473976,0.46292695117263255,0.35172160370919053
10,3,149271,0.5054239630699158,0.7852898419652846,0.4520081967663179,0.40088703982732826,0.4520081967663179,0.4050899269006375
10,4,163941,0.49282586574554443,0.738662079650606,0.431837768728195,0.37808073300660144,0.431837768728195,0.3583175234936538
10,5,91947,0.7810230255126953,0.6132772140472229,0.4362089694884643,0.3623318831808519,0.4362089694884643,0.3265454057551027
