round,client_id,num_examples,size_weight,consensus_alignment,shap_stability,shap_quality,validation_f1,utility_score,utility_weight,final_weight,local_loss,local_accuracy,local_balanced_accuracy,local_precision,local_recall,local_f1,shap_source_round,shap_calculated
1,1,1225117,0.47535675512502046,0.9478354589813115,1.0,0.963484821286918,0.35248346509106665,0.33961246836986,0.23101287677607094,0.42648797945523054,0.11425412446260452,0.9571242000783596,0.4842721722556327,0.3509501875143855,0.4842721722556327,0.38754427640490946,1,1
1,2,119203,0.04625186923466723,0.9832560742889899,1.0,0.9882792520022929,0.23369887050272575,0.23095974493421453,0.15710458262272567,0.06842241191227892,0.8230274319648743,0.6810509714439112,0.3730909770307961,0.30887787007969925,0.3730909770307961,0.3258622180248588,1,1
1,3,706868,0.27427133798789255,0.9772330809292931,1.0,0.9840631566505051,0.36665661622596735,0.36081326717011825,0.24543418923349364,0.26850390823701276,0.5937036275863647,0.7102898403105513,0.440616006675842,0.3486664759890309,0.440616006675842,0.3513916964871835,1,1
1,4,412772,0.16015936316814228,0.9646047695948561,1.0,0.9752233387163991,0.2678970123860277,0.2612594188512505,0.17771517701741768,0.16367052593799736,0.6249392628669739,0.7657205430600913,0.37227591519158626,0.25437051161715774,0.37227591519158626,0.2869911650999975,1,1
1,5,113298,0.04396067448427748,0.9610071775217865,1.0,0.9727050242652506,0.2852426899311552,0.2774569976309697,0.188733174350292,0.07291517445748039,1.063184380531311,0.6449073256840248,0.3929567463179494,0.3052711865398632,0.3929567463179494,0.313693774060562,1,1
2,1,1225117,0.47535675512502046,0.9478354589813115,1.0,0.963484821286918,0.3746019281560184,0.36092327180313627,0.21572374558928747,0.42343015321787386,0.09493821114301682,0.962756301423534,0.4974552773755789,0.37247037616930345,0.4974552773755789,0.40651494465763793,1,0
2,2,119203,0.04625186923466723,0.9832560742889899,1.0,0.9882792520022929,0.28048223641619474,0.2771947748053272,0.16567924473266019,0.07013734433426583,0.5668005347251892,0.7811482836146438,0.4148818337629663,0.37104256815201964,0.4148818337629663,0.3887621230119577,1,0
2,3,706868,0.27427133798789255,0.9772330809292931,1.0,0.9840631566505051,0.3845062471129589,0.3783784312858175,0.2261566898675834,0.26464840836383074,0.549219012260437,0.7296144139250105,0.45294770946925256,0.37277266873240866,0.45294770946925256,0.3726585817932849,1,0
2,4,412772,0.16015936316814228,0.9646047695948561,1.0,0.9752233387163991,0.29539091430791437,0.288072113677854,0.17218062734482192,0.1625636160034782,0.571320652961731,0.7543825647088466,0.41702515914971733,0.2688836380323799,0.41702515914971733,0.2951766790499468,1,0
2,5,113298,0.04396067448427748,0.9610071775217865,1.0,0.9727050242652506,0.37885306290525217,0.3685122777462178,0.22025969246564706,0.0792204780805514,0.7759079337120056,0.6103795233892322,0.46656179585508184,0.38809694190670696,0.46656179585508184,0.3652206113664661,1,0
3,1,1225117,0.47535675512502046,0.9478354589813115,1.0,0.963484821286918,0.3780513605340773,0.3642467475414517,0.21157085885766594,0.42259957587154956,0.08615723252296448,0.9665273605850856,0.49931647180549016,0.38328431605717606,0.49931647180549016,0.41501504834374253,1,0
3,2,119203,0.04625186923466723,0.9832560742889899,1.0,0.9882792520022929,0.2920114620285602,0.28858886926968147,0.16762536752974252,0.07052656889368229,0.5053642392158508,0.7879265796449784,0.4200336574790485,0.38332388441226367,0.4200336574790485,0.39889449542932265,1,0
3,3,706868,0.27427133798789255,0.9772330809292931,1.0,0.9840631566505051,0.39366941269815303,0.3873955649364949,0.22501673095087169,0.26442041658048837,0.5332965850830078,0.7193098609083398,0.4624512975837243,0.38030690617808,0.4624512975837243,0.3784353850114433,1,0
3,4,412772,0.16015936316814228,0.9646047695948561,1.0,0.9752233387163991,0.28816299243862475,0.2810232755805041,0.16323093116101356,0.16077367676671656,0.45080986618995667,0.8612115162850194,0.4136987428814475,0.2956051218838139,0.4136987428814475,0.32561441865943075,1,0
3,5,113298,0.04396067448427748,0.9610071775217865,1.0,0.9727050242652506,0.4116104872845581,0.40037558902195775,0.23255611150070638,0.08167976188756326,0.719091534614563,0.6601941747572816,0.483066359727954,0.3909132809044532,0.483066359727954,0.39210752513949343,1,0
4,1,1225117,0.47535675512502046,0.9478354589813115,1.0,0.963484821286918,0.3888416393617784,0.3746430174093953,0.2101542078228607,0.42231624566458853,0.05869486182928085,0.9765900483217971,0.5020951670853738,0.41138599034415607,0.5020951670853738,0.4419195340451409,1,0
4,2,119203,0.04625186923466723,0.9832560742889899,1.0,0.9882792520022929,0.29337564862367094,0.289937066577489,0.16263881005018882,0.06952925739777155,0.4741271436214447,0.8066172276098118,0.42277898573111444,0.3927254832916456,0.42277898573111444,0.40603266502037405,1,0
4,3,706868,0.27427133798789255,0.9772330809292931,1.0,0.9840631566505051,0.4004920930635055,0.39410951331364114,0.22107384554661225,0.26363183949963653,0.5311301350593567,0.7034880430969115,0.4658180622955551,0.38933365792911523,0.4658180622955551,0.38304584187701385,1,0
