,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2198,0,1,0,0,387,24,0
true_BRUTEFORCE,68,0,0,0,0,42,0,0
true_DDOS,1364,0,140242,1578,660,103,4,0
true_DOS,148,0,3906,335,443,3,1,0
true_MIRAI,97,0,358,0,22909,0,28,0
true_RECON,77,0,0,0,0,52,0,0
true_SPOOFING,1191,0,1,0,0,297,196,0
true_WEB,2,0,0,0,0,2,1,0
