,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2353,0,1,0,0,240,16,0
true_BRUTEFORCE,85,0,0,0,0,25,0,0
true_DDOS,5564,0,137216,448,617,104,2,0
true_DOS,207,0,4032,152,441,3,1,0
true_MIRAI,162,0,481,0,22726,0,23,0
true_RECON,95,0,0,0,0,34,0,0
true_SPOOFING,1280,0,1,0,0,274,130,0
true_WEB,3,0,0,0,0,1,1,0
