,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3824,0,0,0,0,341,33,0
true_BRUTEFORCE,45,0,0,0,0,5,0,0
true_DDOS,5284,0,123261,271,469,84,0,0
true_DOS,1466,0,25977,624,2680,17,2,0
true_MIRAI,115,0,229,0,9655,0,9,0
true_RECON,1943,0,0,0,0,675,7,0
true_SPOOFING,1436,0,1,0,1,293,135,0
true_WEB,82,0,0,0,0,9,4,0
