,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4510,0,0,0,0,831,64,3
true_BRUTEFORCE,0,0,0,0,0,0,0,0
true_DDOS,839,0,278824,8796,1373,170,6,2
true_DOS,2,0,87,16,9,0,0,0
true_MIRAI,3,0,38,0,2418,0,4,0
true_RECON,3881,0,0,1,0,4352,31,0
true_SPOOFING,6,0,0,0,0,1,0,0
true_WEB,10,0,0,0,0,3,0,0
