,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,4559,0,0,0,0,786,63,0
true_BRUTEFORCE,0,0,0,0,0,0,0,0
true_DDOS,2763,0,282619,3149,1292,178,9,0
true_DOS,4,0,94,7,9,0,0,0
true_MIRAI,21,0,40,0,2398,0,4,0
true_RECON,4705,0,1,0,0,3531,28,0
true_SPOOFING,5,0,0,0,0,2,0,0
true_WEB,11,0,0,0,0,2,0,0
