,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3948,0,0,0,0,202,48,0
true_BRUTEFORCE,42,0,0,0,0,8,0,0
true_DDOS,1030,0,126051,1641,561,84,2,0
true_DOS,901,0,24720,2429,2698,16,2,0
true_MIRAI,39,0,123,0,9836,0,10,0
true_RECON,1871,0,0,0,0,744,10,0
true_SPOOFING,1413,0,1,0,0,240,212,0
true_WEB,72,0,0,0,0,19,4,0
