,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3711,0,0,0,0,432,55,0
true_BRUTEFORCE,34,0,0,0,0,16,0,0
true_DDOS,145,0,124775,3830,536,82,1,0
true_DOS,118,0,23229,4686,2715,16,2,0
true_MIRAI,9,0,109,1,9879,0,10,0
true_RECON,1329,0,0,0,0,1284,12,0
true_SPOOFING,1316,0,0,1,0,316,233,0
true_WEB,55,0,0,0,0,36,4,0
