,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5989,0,0,0,1,586,64,0
true_BRUTEFORCE,24,0,0,0,0,9,0,0
true_DDOS,577,0,15610,59,57,7,0,0
true_DOS,76,0,1713,61,199,2,0,0
true_MIRAI,16,0,44,0,1945,0,5,0
true_RECON,614,0,0,0,0,233,1,0
true_SPOOFING,190,0,0,0,0,49,26,0
true_WEB,124,0,0,0,0,37,7,0
