,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,6043,0,0,0,1,534,62,0
true_BRUTEFORCE,30,0,0,0,0,3,0,0
true_DDOS,614,0,15598,38,53,7,0,0
true_DOS,88,0,1724,40,197,2,0,0
true_MIRAI,22,0,51,0,1932,0,5,0
true_RECON,649,0,0,0,0,198,1,0
true_SPOOFING,192,0,0,0,0,51,22,0
true_WEB,143,0,0,0,0,18,7,0
