,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5641,0,0,0,0,910,89,0
true_BRUTEFORCE,21,0,0,0,0,12,0,0
true_DDOS,25,0,15730,484,64,7,0,0
true_DOS,16,0,1524,308,201,2,0,0
true_MIRAI,1,0,19,0,1984,0,6,0
true_RECON,430,0,0,0,0,413,5,0
true_SPOOFING,164,0,0,0,0,56,45,0
true_WEB,95,0,0,0,0,65,8,0
