,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,285,0,0,0,0,1,158,3
true_BRUTEFORCE,4,0,0,0,0,1,26,0
true_DDOS,12,0,4342,5066,32,0,2,0
true_DOS,271,0,4029,78370,6290,11,45,0
true_MIRAI,0,0,9,0,626,0,1,0
true_RECON,16,0,0,0,0,3,41,0
true_SPOOFING,1753,0,0,0,0,24,1674,12
true_WEB,35,0,0,0,0,2,48,1
