round,client_id,num_examples,size_weight,shap_consensus_alignment,shap_weight,final_weight,local_accuracy,local_precision,local_recall,local_f1
1,1,1225117,0.33828624021722503,0.9419128973759329,0.1937275343901179,0.26600688730367145,0.9380860650385269,0.38079845364960796,0.45017472522374813,0.3794824856649736
1,2,119203,0.10552105942330561,0.9959598550399114,0.20484361941103543,0.15518233941717052,0.7897385993758599,0.4238912435446085,0.4241559093780948,0.3958980662603815
1,3,706868,0.2569595191291867,0.9966819954694148,0.2049921453366076,0.23097583223289714,0.9154472096786971,0.418283533952689,0.39916303445372536,0.34496690197860036
1,4,412772,0.19635893363995005,0.9634898136349296,0.1981653574608526,0.19726214555040134,0.874768637407576,0.3562128504621378,0.3936926783719036,0.31727943689969246
1,5,113298,0.10287424759033272,0.9640051225436174,0.19827134340138644,0.15057279549585958,0.7537864077669902,0.4927758723707593,0.4243856048359523,0.4120391614312998
2,1,1225117,0.33828624021722503,0.9685425035606758,0.1997504772918073,0.2690183587545162,0.9724696356275304,0.40393515000869185,0.4715519003965973,0.4309580668878469
2,2,119203,0.10552105942330561,0.9870436703547255,0.20356612491076104,0.15454359216703334,0.7953424381732157,0.45906257110877513,0.45073605128723715,0.4252112538838715
2,3,706868,0.2569595191291867,0.9928457432526374,0.20476273406975923,0.23086112659947294,0.9176824092622143,0.36914955388481474,0.3939242055580311,0.33732202350231466
2,4,412772,0.19635893363995005,0.9146862007711015,0.18864324952654113,0.19250109158324558,0.8915817933386955,0.4138265667618829,0.4170203783730152,0.3350644115328448
2,5,113298,0.10287424759033272,0.9856437808660963,0.20327741420113138,0.15307583089573204,0.8269373345101501,0.5182773196608226,0.422436610214485,0.42294702295595527
3,1,1225117,0.33828624021722503,0.9144076904348323,0.1896620771137414,0.26397415866548324,0.9705857385398982,0.40191271880049667,0.47147144699859095,0.42194596653056765
3,2,119203,0.10552105942330561,0.9954849251746172,0.20647873002276665,0.15599989472303613,0.802087178282608,0.4248674307248268,0.4239898286781659,0.40410932197716587
3,3,706868,0.2569595191291867,0.994338184534991,0.20624087855465528,0.23160019884192098,0.9422922396133954,0.36686919379670263,0.40264225968566647,0.36845362865402875
3,4,412772,0.19635893363995005,0.9447073922162336,0.19594669658479455,0.19615281511237231,0.8609401800509725,0.40782704998203273,0.42580620237661027,0.3349354158814415
3,5,113298,0.10287424759033272,0.9723086501826405,0.20167161772404213,0.15227293265718742,0.8265489849955869,0.4662471203566309,0.4374716740381459,0.44048015512523825
4,1,1225117,0.33828624021722503,0.9706624700182512,0.20184164197681823,0.2700639410970216,0.9697139872012538,0.4026309058792515,0.47102460935173474,0.4170329653219402
4,2,119203,0.10552105942330561,0.9879343286377945,0.2054331894111128,0.15547712441720918,0.8053756585349485,0.4641248094429697,0.4517140690171487,0.43123772555760087
4,3,706868,0.2569595191291867,0.9925963724643594,0.20640262483278315,0.23168107198098487,0.9342285449133648,0.3925153229604933,0.40492361465883187,0.3738644230326476
4,4,412772,0.19635893363995005,0.8687612128853139,0.18065207537203615,0.18850550450599304,0.8977643832430494,0.37361412806223737,0.4347842444186064,0.36420209362895967
4,5,113298,0.10287424759033272,0.9890754103998037,0.20567046840724973,0.1542723579987912,0.7698146513680494,0.44716150918022807,0.45896787994344623,0.43921776651922695
5,1,1225117,0.33828624021722503,0.9400563519374004,0.19271890029018435,0.2655025702537047,0.9775989290844979,0.4162531339187682,0.4780702243394649,0.44157704097964345
5,2,119203,0.10552105942330561,0.9933428378993683,0.2036430464371194,0.1545820529302125,0.8075567933961948,0.4695796144576858,0.4865866812687647,0.45736481883733787
5,3,706868,0.2569595191291867,0.9968825804711555,0.2043687213334586,0.23066412023132266,0.9512500141468329,0.43595185359569993,0.40230559254787057,0.3789791473313767
5,4,412772,0.19635893363995005,0.9701196229595889,0.19888210584544846,0.19762051974269926,0.922310621844505,0.4263361507245225,0.4135577532882333,0.38240822049226725
5,5,113298,0.10287424759033272,0.9774613930078399,0.20038722609378923,0.15163073684206096,0.8396822594880847,0.4621462499075144,0.4393733040013628,0.44253088961614584
6,1,1225117,0.33828624021722503,0.9005257399959518,0.18823375997113911,0.26326000009418205,0.9788135039832833,0.42201515063208517,0.4822341805169316,0.4461613528764367
6,2,119203,0.10552105942330561,0.9938576287374733,0.20774259971080453,0.15663182956705507,0.811080165095131,0.47750260098961417,0.49882070334779305,0.46385925551375623
6,3,706868,0.2569595191291867,0.9990858541847606,0.20883543747235933,0.232897478300773,0.9423771206102378,0.416411546661127,0.39226469068481395,0.3432195228374458
6,4,412772,0.19635893363995005,0.9126631103773611,0.19077079224193827,0.19356486294094416,0.9188220131210451,0.4224779909632185,0.3769584233501421,0.36346058864450137
6,5,113298,0.10287424759033272,0.9779496514346342,0.20441741060375868,0.1536458290970457,0.8390467784642542,0.5325155988966861,0.4543246160106714,0.44120855609709886
7,1,1225117,0.33828624021722503,0.9243185877260195,0.19154142456857384,0.26491383239289945,0.9757280919420138,0.38587561670544807,0.44123368155887455,0.392596171129795
7,2,119203,0.10552105942330561,0.9687357947663813,0.20074575652169258,0.15313340797249908,0.8206436025636724,0.5013876098607927,0.46313760113274355,0.4471568301773
7,3,706868,0.2569595191291867,0.9957968903264703,0.20635347756376057,0.23165649834647362,0.9446858837243518,0.4057326630237917,0.4013765981567662,0.3701955861074829
7,4,412772,0.19635893363995005,0.9767148600308241,0.20239921405005076,0.19937907384500042,0.9218648551742851,0.43434762553423756,0.3714919988031448,0.3579944995953779
7,5,113298,0.10287424759033272,0.9601189105185798,0.1989601272959222,0.15091718744312746,0.8489320388349515,0.5007561176824387,0.4507632793695019,0.4439884473452329
8,1,1225117,0.33828624021722503,0.8943344887253669,0.1849625361365838,0.2616243881769044,0.9781996865613164,0.41957428143121456,0.4843523540796154,0.4450497520368945
8,2,119203,0.10552105942330561,0.9768799114948815,0.20203423686421212,0.15377764814375888,0.8150397637663166,0.4776799959977305,0.5007032765144177,0.46794580120448326
8,3,706868,0.2569595191291867,0.9939199560783698,0.2055583879528439,0.23125895354101528,0.9465476069217623,0.42826391475320913,0.43063217057242087,0.4210844093282326
8,4,412772,0.19635893363995005,0.9808399409003212,0.2028532336615396,0.19960608365074484,0.9228532943125988,0.4055872160662142,0.39678297443070665,0.3812127418042223
8,5,113298,0.10287424759033272,0.9892453500108834,0.20459160538482057,0.15373292648757664,0.820441306266549,0.45869207215290153,0.48082826549312463,0.45981905226193387
9,1,1225117,0.33828624021722503,0.7361010920407656,0.1572225742099648,0.24775440721359493,0.9790877628313961,0.4239424489563839,0.48449980187016356,0.448126008194037
9,2,119203,0.10552105942330561,0.9935648362349614,0.2122138153120845,0.15886743736769504,0.8166168920506023,0.48196386799883717,0.4977331929635085,0.46894312689404954
9,3,706868,0.2569595191291867,0.9987213119022104,0.2133151781371393,0.235137348633163,0.942105501420342,0.4010009153685196,0.4083418330180818,0.38907930253690026
9,4,412772,0.19635893363995005,0.9742680101069605,0.2080922391987884,0.20222558641936922,0.8720649656468946,0.41026172809024036,0.4197005344089746,0.33085525794259774
9,5,113298,0.10287424759033272,0.9792493409586621,0.20915619314202297,0.15601522036617785,0.8384819064430715,0.48480815006519395,0.46045038479827244,0.4418392558797242
10,1,1225117,0.33828624021722503,0.8859031080800002,0.18378666637761457,0.2610364532974198,0.9796885203082147,0.4302986990651232,0.48500114194582056,0.4500319009735686
10,2,119203,0.10552105942330561,0.9924899062872294,0.20589882756511227,0.15570994349420894,0.8248716486023959,0.5010636519239369,0.48987954331273564,0.48479872451681916
10,3,706868,0.2569595191291867,0.994928699094583,0.20640477183369108,0.2316821454814389,0.9294469154245747,0.42845860427881,0.4363832793860934,0.4258638911720608
10,4,412772,0.19635893363995005,0.9793055842270301,0.2031636496683506,0.19976129165415032,0.9282897095733238,0.4393387623966584,0.4213202545289122,0.4007023287134043
