,pred_BENIGN,pred_BRUTEFORCE,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,5145,0,0,0,0,1410,85,0
true_BRUTEFORCE,15,0,0,0,0,18,0,0
true_DDOS,18,0,15985,235,65,7,0,0
true_DOS,11,0,1657,180,201,2,0,0
true_MIRAI,1,0,23,0,1980,0,6,0
true_RECON,337,0,0,0,0,509,2,0
true_SPOOFING,157,0,0,0,0,64,44,0
true_WEB,83,0,0,0,0,77,8,0
