,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,0,0,0,0,7,0,0
true_DDOS,0,13146,1130,67,131,22,0
true_DOS,0,3993,2093,640,166,23,0
true_MIRAI,0,4,0,821,2,2,0
true_RECON,4,0,0,0,362,5,0
true_SPOOFING,9,0,2,0,1288,212,0
true_WEB,0,0,0,0,2,1,0
