,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,13,0,0,0,427,7,0
true_DDOS,0,48000,3409,215,2177,0,0
true_DOS,0,8095,3465,1199,573,1,0
true_MIRAI,0,185,1,11151,77,11,0
true_RECON,2,0,0,0,625,5,0
true_SPOOFING,4,0,0,0,691,68,0
true_WEB,1,1,0,0,150,1,0
