,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,129,0,0,0,6446,66,0
true_DDOS,7,238976,13620,1054,11307,3,0
true_DOS,2,57509,19053,7879,4588,6,0
true_MIRAI,0,129,1,7977,77,14,0
true_RECON,7,0,0,1,2366,10,0
true_SPOOFING,9,0,0,0,2447,283,0
true_WEB,0,0,0,0,176,6,0
