,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3428,0,0,0,1735,243,2
true_DDOS,209,78612,6258,365,51,3,0
true_DOS,8,482,251,78,0,0,0
true_MIRAI,21,143,6,13592,0,22,0
true_RECON,782,0,1,0,2378,43,0
true_SPOOFING,840,0,0,0,505,342,0
true_WEB,18,0,0,0,64,5,0
