,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,264,0,0,0,6309,68,0
true_DDOS,2,236724,16844,1110,10281,6,0
true_DOS,0,54132,23186,7889,3826,4,0
true_MIRAI,0,116,1,8023,43,15,0
true_RECON,14,0,0,0,2356,14,0
true_SPOOFING,18,0,0,0,2391,330,0
true_WEB,0,0,0,0,175,7,0
