round,client_id,class,feature,class_shap_value
3,5,WEB,syn_flag_number,0.00029589476197884325
3,5,WEB,rst_flag_number,2.5800806911724373e-06
3,5,WEB,psh_flag_number,2.87045239602407e-06
3,5,WEB,ack_flag_number,0.00025863562525234584
3,5,WEB,ece_flag_number,0.0
3,5,WEB,cwr_flag_number,0.0
3,5,WEB,ack_count,5.6466998377402436e-05
3,5,WEB,syn_count,0.00032442533332641685
3,5,WEB,fin_count,0.00017813444239962451
3,5,WEB,rst_count,8.418244535159935e-05
3,5,WEB,HTTP,1.3461077287502122e-06
3,5,WEB,HTTPS,3.961018983345e-06
3,5,WEB,DNS,8.49308499733495e-08
3,5,WEB,Telnet,0.0
3,5,WEB,SMTP,0.0
3,5,WEB,SSH,1.078530326026339e-06
3,5,WEB,IRC,0.0
3,5,WEB,TCP,2.816982668019108e-06
3,5,WEB,UDP,0.0008280567748471413
3,5,WEB,DHCP,0.0
3,5,WEB,ARP,2.2454772219283187e-06
3,5,WEB,ICMP,7.979705969690665e-06
3,5,WEB,IGMP,0.0
3,5,WEB,IPv,1.3922187715287305e-06
3,5,WEB,LLC,1.0416631692239386e-06
3,5,WEB,Tot sum,0.01982409550109878
3,5,WEB,Min,0.003122198605626636
3,5,WEB,Max,0.0004740856624266598
3,5,WEB,AVG,0.0023438151147274766
3,5,WEB,Std,0.002371039430727251
3,5,WEB,Tot size,0.005597332800971344
3,5,WEB,IAT,0.019879760975936734
3,5,WEB,Number,0.0013659560986184261
3,5,WEB,Variance,0.022024527058238163
4,1,BENIGN,Header_Length,0.00012550045969419443
4,1,BENIGN,Protocol Type,2.748653722051131e-05
4,1,BENIGN,Time_To_Live,0.04887241053966136
4,1,BENIGN,Rate,0.00011199540268194141
4,1,BENIGN,fin_flag_number,1.7414068720711386e-05
4,1,BENIGN,syn_flag_number,0.0011415864496484573
4,1,BENIGN,rst_flag_number,1.8597375545770234e-06
4,1,BENIGN,psh_flag_number,8.283222813076918e-06
4,1,BENIGN,ack_flag_number,0.005888165927899536
4,1,BENIGN,ece_flag_number,0.0
4,1,BENIGN,cwr_flag_number,0.0
4,1,BENIGN,ack_count,0.0012211663314701583
4,1,BENIGN,syn_count,0.00015990358020303574
4,1,BENIGN,fin_count,0.0006952646031322729
4,1,BENIGN,rst_count,0.000633176141752756
4,1,BENIGN,HTTP,3.979542454812801e-06
4,1,BENIGN,HTTPS,5.454256667913882e-06
4,1,BENIGN,DNS,1.5807947875146056e-07
4,1,BENIGN,Telnet,0.0
4,1,BENIGN,SMTP,0.0
4,1,BENIGN,SSH,0.0
4,1,BENIGN,IRC,0.0
4,1,BENIGN,TCP,3.2994254191009986e-06
4,1,BENIGN,UDP,0.0007129427805921296
4,1,BENIGN,DHCP,0.0
4,1,BENIGN,ARP,5.690014786230435e-07
4,1,BENIGN,ICMP,9.498701370347362e-06
4,1,BENIGN,IGMP,0.0
4,1,BENIGN,IPv,3.7629022254792587e-07
4,1,BENIGN,LLC,5.215859233610731e-07
4,1,BENIGN,Tot sum,0.10821501109749079
4,1,BENIGN,Min,0.002032672685891157
4,1,BENIGN,Max,0.0013821123080560937
4,1,BENIGN,AVG,0.0048509643245779445
4,1,BENIGN,Std,0.016879903525114058
4,1,BENIGN,Tot size,0.022084812546381727
4,1,BENIGN,IAT,0.01723599200854551
4,1,BENIGN,Number,0.010158895111385392
4,1,BENIGN,Variance,0.09014935228042305
4,2,BENIGN,Header_Length,1.8647676014893477e-06
4,2,BENIGN,Protocol Type,8.969340683506744e-07
4,2,BENIGN,Time_To_Live,0.0005240240008220099
4,2,BENIGN,Rate,5.813740570559389e-06
4,2,BENIGN,fin_flag_number,1.5185382808979853e-06
4,2,BENIGN,syn_flag_number,0.00011384832851035753
4,2,BENIGN,rst_flag_number,2.782306662202361e-07
4,2,BENIGN,psh_flag_number,1.063876485840609e-06
4,2,BENIGN,ack_flag_number,9.495083032788898e-05
4,2,BENIGN,ece_flag_number,0.0
4,2,BENIGN,cwr_flag_number,0.0
4,2,BENIGN,ack_count,1.3617910082075468e-05
4,2,BENIGN,syn_count,3.9930496541273897e-05
4,2,BENIGN,fin_count,4.0470859831032156e-05
4,2,BENIGN,rst_count,4.6729029119063625e-05
4,2,BENIGN,HTTP,9.78215261220744e-08
4,2,BENIGN,HTTPS,6.528722828136324e-07
4,2,BENIGN,DNS,1.703910400330244e-07
4,2,BENIGN,Telnet,0.0
4,2,BENIGN,SMTP,0.0
4,2,BENIGN,SSH,1.3383916197540202e-09
4,2,BENIGN,IRC,0.0
4,2,BENIGN,TCP,4.915260504431696e-07
4,2,BENIGN,UDP,0.00010657229756390052
4,2,BENIGN,DHCP,0.0
4,2,BENIGN,ARP,1.967669558365637e-09
4,2,BENIGN,ICMP,3.593189895068072e-08
4,2,BENIGN,IGMP,0.0
4,2,BENIGN,IPv,7.776286674917449e-10
4,2,BENIGN,LLC,9.624721685440319e-10
4,2,BENIGN,Tot sum,0.009500984496844467
4,2,BENIGN,Min,2.2039622246161627e-05
4,2,BENIGN,Max,0.0001388437878631521
4,2,BENIGN,AVG,0.00015373292894764744
4,2,BENIGN,Std,0.001036714376823511
4,2,BENIGN,Tot size,0.0016397481747844722
4,2,BENIGN,IAT,0.0009067026715911197
4,2,BENIGN,Number,0.00014928542951793134
4,2,BENIGN,Variance,0.01370693533681333
4,3,BENIGN,Header_Length,0.00018213465955341235
4,3,BENIGN,Protocol Type,2.9750935940597857e-06
4,3,BENIGN,Time_To_Live,0.013442016710632743
4,3,BENIGN,Rate,0.00020185202872653464
4,3,BENIGN,fin_flag_number,5.2195514160757736e-05
4,3,BENIGN,syn_flag_number,0.004279061234410619
4,3,BENIGN,rst_flag_number,5.599332459382822e-06
4,3,BENIGN,psh_flag_number,4.539985788198919e-05
4,3,BENIGN,ack_flag_number,0.010197650560439798
4,3,BENIGN,ece_flag_number,0.0
4,3,BENIGN,cwr_flag_number,0.0
4,3,BENIGN,ack_count,0.00028049130353338116
4,3,BENIGN,syn_count,0.0005112894289595715
4,3,BENIGN,fin_count,0.0013532621473132168
4,3,BENIGN,rst_count,0.0016975276503217174
4,3,BENIGN,HTTP,2.870060792758977e-06
4,3,BENIGN,HTTPS,1.8573458663961873e-06
4,3,BENIGN,DNS,2.0226100034714813e-06
4,3,BENIGN,Telnet,0.0
4,3,BENIGN,SMTP,0.0
4,3,BENIGN,SSH,0.0
4,3,BENIGN,IRC,0.0
4,3,BENIGN,TCP,3.834722466500296e-06
4,3,BENIGN,UDP,0.0015232311894578742
4,3,BENIGN,DHCP,0.0
4,3,BENIGN,ARP,1.1567516426247426e-05
4,3,BENIGN,ICMP,1.9576522910824677e-05
4,3,BENIGN,IGMP,0.0
4,3,BENIGN,IPv,3.4289643069618237e-06
4,3,BENIGN,LLC,1.630172220756787e-05
4,3,BENIGN,Tot sum,0.19339804016053677
4,3,BENIGN,Min,0.0010914052551413533
4,3,BENIGN,Max,0.00403168034972623
4,3,BENIGN,AVG,0.044620029535144566
4,3,BENIGN,Std,0.04258727170526981
4,3,BENIGN,Tot size,0.012577663362026214
4,3,BENIGN,IAT,0.11217117107953527
4,3,BENIGN,Number,0.007981885084154783
4,3,BENIGN,Variance,0.3790158573538065
4,4,BENIGN,Header_Length,0.00018089057451788903
4,4,BENIGN,Protocol Type,1.6765795515993885e-05
4,4,BENIGN,Time_To_Live,0.07283701459676735
4,4,BENIGN,Rate,8.680254325099668e-05
4,4,BENIGN,fin_flag_number,5.686198154819522e-06
4,4,BENIGN,syn_flag_number,0.0024179208234272665
4,4,BENIGN,rst_flag_number,2.5876607690378252e-06
4,4,BENIGN,psh_flag_number,4.388045287129216e-06
4,4,BENIGN,ack_flag_number,0.004636101848518592
4,4,BENIGN,ece_flag_number,0.0
4,4,BENIGN,cwr_flag_number,0.0
4,4,BENIGN,ack_count,0.0006306342951575061
4,4,BENIGN,syn_count,0.00047330295603842387
4,4,BENIGN,fin_count,0.0002043656547130013
4,4,BENIGN,rst_count,0.00028887807088868734
4,4,BENIGN,HTTP,5.481704297594092e-06
4,4,BENIGN,HTTPS,1.0239036704717819e-05
4,4,BENIGN,DNS,3.1375685038970144e-08
4,4,BENIGN,Telnet,0.0
4,4,BENIGN,SMTP,0.0
4,4,BENIGN,SSH,0.0
4,4,BENIGN,IRC,0.0
4,4,BENIGN,TCP,3.719613544295175e-06
4,4,BENIGN,UDP,0.0008078989074419951
4,4,BENIGN,DHCP,0.0
4,4,BENIGN,ARP,1.764379519550441e-06
4,4,BENIGN,ICMP,7.3323749660403335e-06
4,4,BENIGN,IGMP,0.0
4,4,BENIGN,IPv,5.740544543858528e-07
4,4,BENIGN,LLC,1.7460083976433837e-06
4,4,BENIGN,Tot sum,0.06232740362174809
4,4,BENIGN,Min,0.010062806714267935
4,4,BENIGN,Max,0.002669545751996338
4,4,BENIGN,AVG,0.009196884109405801
4,4,BENIGN,Std,0.019193665977945785
4,4,BENIGN,Tot size,0.03992194663733244
4,4,BENIGN,IAT,0.01960683991201222
4,4,BENIGN,Number,0.014627853934507584
4,4,BENIGN,Variance,0.19195548259012868
4,5,BENIGN,Header_Length,8.115358623399516e-05
4,5,BENIGN,Protocol Type,6.144766319948758e-06
4,5,BENIGN,Time_To_Live,0.012756440614975873
4,5,BENIGN,Rate,9.67128921274707e-05
4,5,BENIGN,fin_flag_number,1.1150466438181184e-05
4,5,BENIGN,syn_flag_number,0.001458259666651429
4,5,BENIGN,rst_flag_number,1.0819441148335328e-06
4,5,BENIGN,psh_flag_number,1.8262666813839702e-05
4,5,BENIGN,ack_flag_number,0.0029180624020227696
4,5,BENIGN,ece_flag_number,0.0
4,5,BENIGN,cwr_flag_number,0.0
4,5,BENIGN,ack_count,6.496868072645157e-05
4,5,BENIGN,syn_count,0.0008711856711670407
4,5,BENIGN,fin_count,0.000569267354785552
4,5,BENIGN,rst_count,0.00030692206494222776
4,5,BENIGN,HTTP,7.069017783578601e-07
4,5,BENIGN,HTTPS,8.438061854576517e-06
4,5,BENIGN,DNS,1.692444776281443e-06
4,5,BENIGN,Telnet,0.0
4,5,BENIGN,SMTP,0.0
4,5,BENIGN,SSH,0.0
4,5,BENIGN,IRC,0.0
4,5,BENIGN,TCP,9.240280832045755e-07
4,5,BENIGN,UDP,0.0007544547653196787
4,5,BENIGN,DHCP,0.0
4,5,BENIGN,ARP,2.3681508998230072e-07
4,5,BENIGN,ICMP,1.2373749657967893e-05
4,5,BENIGN,IGMP,0.0
4,5,BENIGN,IPv,2.552340096884098e-07
4,5,BENIGN,LLC,1.7414204055155036e-07
4,5,BENIGN,Tot sum,0.08482864175457508
4,5,BENIGN,Min,0.0035586631900514478
4,5,BENIGN,Max,0.00479042218066752
4,5,BENIGN,AVG,0.03474763901904225
4,5,BENIGN,Std,0.04159336630254984
4,5,BENIGN,Tot size,0.07260392606258392
4,5,BENIGN,IAT,0.028968299421831035
4,5,BENIGN,Number,0.004315606896125246
4,5,BENIGN,Variance,0.214173074811697
4,1,DDOS,Header_Length,0.006259112770203501
4,1,DDOS,Protocol Type,0.0007089544742484577
4,1,DDOS,Time_To_Live,0.0005886027297492546
4,1,DDOS,Rate,0.002741892325866502
4,1,DDOS,fin_flag_number,0.00014782564394408838
4,1,DDOS,syn_flag_number,0.007756927289301529
4,1,DDOS,rst_flag_number,4.592265540850349e-05
4,1,DDOS,psh_flag_number,0.00039021985066938213
4,1,DDOS,ack_flag_number,0.020389746921136976
4,1,DDOS,ece_flag_number,0.0
4,1,DDOS,cwr_flag_number,0.0
4,1,DDOS,ack_count,0.014146819175221027
4,1,DDOS,syn_count,0.015120689393370412
4,1,DDOS,fin_count,0.03750512292608619
4,1,DDOS,rst_count,0.029913145769387483
4,1,DDOS,HTTP,0.00013478638684318866
4,1,DDOS,HTTPS,1.6254530839887595e-05
4,1,DDOS,DNS,0.0
4,1,DDOS,Telnet,0.0
4,1,DDOS,SMTP,0.0
4,1,DDOS,SSH,0.0
4,1,DDOS,IRC,0.0
4,1,DDOS,TCP,0.0028526426496682687
4,1,DDOS,UDP,0.013985585886985064
4,1,DDOS,DHCP,0.0
4,1,DDOS,ARP,1.0888429744682072e-05
4,1,DDOS,ICMP,0.0008557708719308721
4,1,DDOS,IGMP,0.0
4,1,DDOS,IPv,1.540937373079032e-06
4,1,DDOS,LLC,7.028119222241003e-06
4,1,DDOS,Tot sum,0.47890903018414976
4,1,DDOS,Min,0.026786378398537636
4,1,DDOS,Max,0.0038774318498326467
4,1,DDOS,AVG,0.22389291562139987
4,1,DDOS,Std,0.002082232644897886
4,1,DDOS,Tot size,0.16209433637559414
4,1,DDOS,IAT,0.0032292653297190553
4,1,DDOS,Number,1.300606888889888e-05
4,1,DDOS,Variance,0.014378511620452627
4,2,DDOS,Header_Length,0.0138044231504864
4,2,DDOS,Protocol Type,0.0015503134872687952
4,2,DDOS,Time_To_Live,0.0013007211504373118
4,2,DDOS,Rate,0.002013778542368527
4,2,DDOS,fin_flag_number,0.00031510598549857607
4,2,DDOS,syn_flag_number,0.01266409998643212
4,2,DDOS,rst_flag_number,0.00013321076860393078
4,2,DDOS,psh_flag_number,9.873262508222069e-05
4,2,DDOS,ack_flag_number,0.0045280452686711214
4,2,DDOS,ece_flag_number,0.0
4,2,DDOS,cwr_flag_number,0.0
4,2,DDOS,ack_count,0.00728341717767762
4,2,DDOS,syn_count,0.012962553673423827
4,2,DDOS,fin_count,0.12314874177100137
4,2,DDOS,rst_count,0.030755033263994848
4,2,DDOS,HTTP,4.435081531255492e-05
4,2,DDOS,HTTPS,7.415135298103337e-05
4,2,DDOS,DNS,1.858938776422292e-06
4,2,DDOS,Telnet,0.0
4,2,DDOS,SMTP,0.0
4,2,DDOS,SSH,0.0
4,2,DDOS,IRC,0.0
4,2,DDOS,TCP,0.008951515929402376
4,2,DDOS,UDP,0.022942822970799172
4,2,DDOS,DHCP,0.0
4,2,DDOS,ARP,1.6947396220601262e-06
4,2,DDOS,ICMP,0.0034410143374770997
4,2,DDOS,IGMP,0.0
4,2,DDOS,IPv,1.6641260025096472e-06
4,2,DDOS,LLC,5.457887178650367e-06
4,2,DDOS,Tot sum,0.17953436225652694
4,2,DDOS,Min,1.974605217469616e-06
4,2,DDOS,Max,0.0020877985160041137
4,2,DDOS,AVG,0.020082545187324285
4,2,DDOS,Std,0.013965497945901007
4,2,DDOS,Tot size,0.020130299380980432
4,2,DDOS,IAT,0.0017168938735267147
4,2,DDOS,Number,4.05990115723398e-05
4,2,DDOS,Variance,0.2870742216240615
4,3,DDOS,Header_Length,0.0031893512699753047
4,3,DDOS,Protocol Type,0.0007041250612928706
4,3,DDOS,Time_To_Live,0.0011464593974778836
4,3,DDOS,Rate,0.0005798505764687434
4,3,DDOS,fin_flag_number,0.00023944433705764824
4,3,DDOS,syn_flag_number,0.019374447874724865
4,3,DDOS,rst_flag_number,0.00010010218866227661
4,3,DDOS,psh_flag_number,0.0005491894313308876
4,3,DDOS,ack_flag_number,0.009092458710074424
4,3,DDOS,ece_flag_number,0.0
4,3,DDOS,cwr_flag_number,0.0
4,3,DDOS,ack_count,0.011695219257671852
4,3,DDOS,syn_count,0.036639542810735296
4,3,DDOS,fin_count,0.05352144483476877
4,3,DDOS,rst_count,0.03646014500409365
4,3,DDOS,HTTP,0.00011293856659904123
4,3,DDOS,HTTPS,1.0290486834207968e-06
4,3,DDOS,DNS,5.774629237009776e-07
4,3,DDOS,Telnet,0.0
4,3,DDOS,SMTP,0.0
4,3,DDOS,SSH,0.0
4,3,DDOS,IRC,0.0
4,3,DDOS,TCP,0.0012134925200371072
4,3,DDOS,UDP,0.025799086783081293
4,3,DDOS,DHCP,0.0
4,3,DDOS,ARP,4.5564054516944456e-06
4,3,DDOS,ICMP,0.00045987601261003873
4,3,DDOS,IGMP,0.0
4,3,DDOS,IPv,1.5220451530240098e-06
4,3,DDOS,LLC,4.156681529821071e-06
4,3,DDOS,Tot sum,0.03401067042723298
4,3,DDOS,Min,0.001924267312278971
4,3,DDOS,Max,0.001941985420853598
4,3,DDOS,AVG,0.02080725193955004
4,3,DDOS,Std,0.0036555703072735923
4,3,DDOS,Tot size,0.015993331838399173
4,3,DDOS,IAT,0.00043069102030131036
4,3,DDOS,Number,0.0
4,3,DDOS,Variance,0.021992869768291713
4,4,DDOS,Header_Length,0.017453477066010237
4,4,DDOS,Protocol Type,0.002221135363652138
4,4,DDOS,Time_To_Live,0.000810465133326943
4,4,DDOS,Rate,0.0018730023643001915
4,4,DDOS,fin_flag_number,0.0001788978554031928
4,4,DDOS,syn_flag_number,0.01605383842252195
4,4,DDOS,rst_flag_number,3.2819453417687326e-05
4,4,DDOS,psh_flag_number,0.0005860764831595588
4,4,DDOS,ack_flag_number,0.027094341139309107
4,4,DDOS,ece_flag_number,0.0
4,4,DDOS,cwr_flag_number,0.0
4,4,DDOS,ack_count,0.046018011309206484
4,4,DDOS,syn_count,0.027194999111816286
4,4,DDOS,fin_count,0.03489625551737845
4,4,DDOS,rst_count,0.017373705480713396
4,4,DDOS,HTTP,0.0004254715329807368
4,4,DDOS,HTTPS,0.001955551367427688
4,4,DDOS,DNS,1.5291802640149399e-06
4,4,DDOS,Telnet,0.0
4,4,DDOS,SMTP,0.0
4,4,DDOS,SSH,0.0
4,4,DDOS,IRC,0.0
4,4,DDOS,TCP,0.009992709523066879
4,4,DDOS,UDP,0.03539765775203705
4,4,DDOS,DHCP,0.0
4,4,DDOS,ARP,6.462296715881166e-06
4,4,DDOS,ICMP,0.003607564653486861
4,4,DDOS,IGMP,0.0
4,4,DDOS,IPv,1.6392038581614088e-06
4,4,DDOS,LLC,5.178361018920441e-06
4,4,DDOS,Tot sum,0.06297266464680433
4,4,DDOS,Min,0.0021439260337501763
4,4,DDOS,Max,0.001040741233737208
4,4,DDOS,AVG,0.025038564950227736
4,4,DDOS,Std,0.0034704070989391767
4,4,DDOS,Tot size,0.026161858439445497
4,4,DDOS,IAT,0.0046235425223130735
4,4,DDOS,Number,0.0
4,4,DDOS,Variance,0.0072799050361936676
4,5,DDOS,Header_Length,0.013486334041590452
4,5,DDOS,Protocol Type,0.0020983769329177447
4,5,DDOS,Time_To_Live,0.0010456681979121641
4,5,DDOS,Rate,0.0010901227991780616
4,5,DDOS,fin_flag_number,9.230268834699018e-05
4,5,DDOS,syn_flag_number,0.028342829470057042
4,5,DDOS,rst_flag_number,3.343185614994582e-05
4,5,DDOS,psh_flag_number,0.00021850078088618828
4,5,DDOS,ack_flag_number,0.013154213577581685
4,5,DDOS,ece_flag_number,0.0
4,5,DDOS,cwr_flag_number,0.0
4,5,DDOS,ack_count,0.016196689572029754
4,5,DDOS,syn_count,0.030926875746808948
4,5,DDOS,fin_count,0.017170150548918173
4,5,DDOS,rst_count,0.017952834529569372
4,5,DDOS,HTTP,2.252922422485426e-06
4,5,DDOS,HTTPS,0.0025250571071495642
4,5,DDOS,DNS,2.7102864462058564e-06
4,5,DDOS,Telnet,0.0
4,5,DDOS,SMTP,0.0
4,5,DDOS,SSH,0.0
4,5,DDOS,IRC,0.0
4,5,DDOS,TCP,0.006936380271872622
4,5,DDOS,UDP,0.035380093730054796
4,5,DDOS,DHCP,0.0
4,5,DDOS,ARP,1.6503788505595195e-06
4,5,DDOS,ICMP,0.0016361247990744233
4,5,DDOS,IGMP,0.0
4,5,DDOS,IPv,2.4097833291492067e-06
4,5,DDOS,LLC,3.11974875764065e-06
4,5,DDOS,Tot sum,0.3657336536096409
4,5,DDOS,Min,0.0
4,5,DDOS,Max,0.012313551065744832
4,5,DDOS,AVG,0.029251880181254818
4,5,DDOS,Std,0.05435242425446631
4,5,DDOS,Tot size,0.028343650136957877
4,5,DDOS,IAT,0.0025042814526841537
4,5,DDOS,Number,0.0
4,5,DDOS,Variance,0.4725370194995776
4,1,DOS,Header_Length,0.003081814524921356
4,1,DOS,Protocol Type,0.0009234299305717286
4,1,DOS,Time_To_Live,0.0019492067594143237
4,1,DOS,Rate,0.0015568116359190754
4,1,DOS,fin_flag_number,0.00016669201691001944
4,1,DOS,syn_flag_number,0.005016221960249823
4,1,DOS,rst_flag_number,1.836730250488472e-05
4,1,DOS,psh_flag_number,0.0001970458612049697
4,1,DOS,ack_flag_number,0.01558961640112102
4,1,DOS,ece_flag_number,0.0
4,1,DOS,cwr_flag_number,0.0
4,1,DOS,ack_count,0.026978038996458054
4,1,DOS,syn_count,0.009505993197672069
4,1,DOS,fin_count,0.034700479000457564
4,1,DOS,rst_count,0.013256208499660716
4,1,DOS,HTTP,0.0001378753155904633
4,1,DOS,HTTPS,1.4627961790658616e-05
4,1,DOS,DNS,0.0
4,1,DOS,Telnet,0.0
4,1,DOS,SMTP,0.0
4,1,DOS,SSH,0.0
4,1,DOS,IRC,0.0
4,1,DOS,TCP,0.0019095740098237003
4,1,DOS,UDP,0.025924660987220703
4,1,DOS,DHCP,0.0
4,1,DOS,ARP,8.4741071010086e-06
4,1,DOS,ICMP,0.0005405706262536115
4,1,DOS,IGMP,0.0
4,1,DOS,IPv,1.518638229924818e-06
4,1,DOS,LLC,1.1136429220570676e-05
4,1,DOS,Tot sum,0.1367102826712653
4,1,DOS,Min,0.021691655390895903
4,1,DOS,Max,0.006782505172304809
4,1,DOS,AVG,0.1460847606882453
4,1,DOS,Std,0.010663389042019845
4,1,DOS,Tot size,0.04263979885727167
4,1,DOS,IAT,0.0010588178593025077
4,1,DOS,Number,3.925821974348764e-06
4,1,DOS,Variance,0.0953274330124259
4,2,DOS,Header_Length,0.007015828855401196
4,2,DOS,Protocol Type,0.0011610631205257959
4,2,DOS,Time_To_Live,0.001878195473955202
4,2,DOS,Rate,0.0018705175880313618
4,2,DOS,fin_flag_number,0.000210875018092338
4,2,DOS,syn_flag_number,0.020868494035676123
4,2,DOS,rst_flag_number,7.674363787373295e-05
4,2,DOS,psh_flag_number,8.284750701932353e-05
4,2,DOS,ack_flag_number,0.003269561956403777
4,2,DOS,ece_flag_number,0.0
4,2,DOS,cwr_flag_number,0.0
4,2,DOS,ack_count,0.004902407576446421
4,2,DOS,syn_count,0.026757596991956234
4,2,DOS,fin_count,0.05848571250389796
4,2,DOS,rst_count,0.033627434214577076
4,2,DOS,HTTP,2.9701170251428267e-05
4,2,DOS,HTTPS,0.00030722715447950577
4,2,DOS,DNS,0.0
4,2,DOS,Telnet,0.0
4,2,DOS,SMTP,0.0
4,2,DOS,SSH,0.0
4,2,DOS,IRC,0.0
4,2,DOS,TCP,0.0052396124418010006
4,2,DOS,UDP,0.03215090185403824
4,2,DOS,DHCP,0.0
4,2,DOS,ARP,1.1407243924566047e-06
4,2,DOS,ICMP,0.0010722319486376364
4,2,DOS,IGMP,0.0
4,2,DOS,IPv,3.7802225456573523e-07
4,2,DOS,LLC,9.629975778580047e-07
4,2,DOS,Tot sum,0.1446184135042131
4,2,DOS,Min,0.024024489643417725
4,2,DOS,Max,0.004569011164130643
4,2,DOS,AVG,0.09587486125528813
4,2,DOS,Std,0.01236252967210021
4,2,DOS,Tot size,0.022241037647472695
4,2,DOS,IAT,0.0035186750799766743
4,2,DOS,Number,2.542745914979605e-05
4,2,DOS,Variance,0.047413938120007514
4,3,DOS,Header_Length,0.015696450356335843
4,3,DOS,Protocol Type,0.0027547774619506526
4,3,DOS,Time_To_Live,0.01482807675783988
4,3,DOS,Rate,0.0034182105753643556
4,3,DOS,fin_flag_number,0.0003710913777467795
4,3,DOS,syn_flag_number,0.015187102369964123
4,3,DOS,rst_flag_number,0.00012051926951244241
4,3,DOS,psh_flag_number,0.0002894325869419845
4,3,DOS,ack_flag_number,0.017951837193686516
4,3,DOS,ece_flag_number,0.0
4,3,DOS,cwr_flag_number,0.0
4,3,DOS,ack_count,0.013421279529575258
4,3,DOS,syn_count,0.022048325358264266
4,3,DOS,fin_count,0.07960885821375996
4,3,DOS,rst_count,0.03253206755034625
4,3,DOS,HTTP,0.002587880551072885
4,3,DOS,HTTPS,9.334241921621356e-07
4,3,DOS,DNS,2.0039598421561776e-06
4,3,DOS,Telnet,0.0
4,3,DOS,SMTP,0.0
4,3,DOS,SSH,0.0
4,3,DOS,IRC,0.0
4,3,DOS,TCP,0.006926421171010588
4,3,DOS,UDP,0.07135278934147209
4,3,DOS,DHCP,0.0
4,3,DOS,ARP,1.0729806382414608e-05
4,3,DOS,ICMP,0.004341884559835307
4,3,DOS,IGMP,0.0
4,3,DOS,IPv,6.664759380115015e-06
4,3,DOS,LLC,1.2967253951501334e-05
4,3,DOS,Tot sum,0.33040801240131257
4,3,DOS,Min,0.017348083690740167
4,3,DOS,Max,0.007250786613440141
4,3,DOS,AVG,0.21311020478606224
4,3,DOS,Std,0.018600551958661525
4,3,DOS,Tot size,0.05110304262489081
4,3,DOS,IAT,0.0015827530174647108
4,3,DOS,Number,0.0
4,3,DOS,Variance,0.1845316058024764
4,4,DOS,Header_Length,0.015916719804226886
4,4,DOS,Protocol Type,0.0027851936858496627
4,4,DOS,Time_To_Live,0.017407237399220322
4,4,DOS,Rate,0.0019522705845929523
4,4,DOS,fin_flag_number,4.1027691986528224e-05
4,4,DOS,syn_flag_number,0.012764402595348657
4,4,DOS,rst_flag_number,1.6909440819290467e-05
4,4,DOS,psh_flag_number,0.0002814370262058219
4,4,DOS,ack_flag_number,0.02588980623986572
4,4,DOS,ece_flag_number,0.0
4,4,DOS,cwr_flag_number,0.0
4,4,DOS,ack_count,0.019155971058353316
4,4,DOS,syn_count,0.01410577226197347
4,4,DOS,fin_count,0.007321492696064524
4,4,DOS,rst_count,0.006989741188590415
4,4,DOS,HTTP,0.00027062059971285637
4,4,DOS,HTTPS,0.0013222723147237048
4,4,DOS,DNS,2.200124212237142e-06
4,4,DOS,Telnet,0.0
4,4,DOS,SMTP,0.0
4,4,DOS,SSH,0.0
4,4,DOS,IRC,0.0
4,4,DOS,TCP,0.009126707616087516
4,4,DOS,UDP,0.05390350596862845
4,4,DOS,DHCP,0.0
4,4,DOS,ARP,3.932175562653129e-05
4,4,DOS,ICMP,0.002085107484890614
4,4,DOS,IGMP,0.0
4,4,DOS,IPv,9.591648018414389e-06
4,4,DOS,LLC,1.2494920288830259e-05
4,4,DOS,Tot sum,0.09870497211813926
4,4,DOS,Min,0.024062395514920353
4,4,DOS,Max,0.011361965292599053
4,4,DOS,AVG,0.12453362084925175
4,4,DOS,Std,0.027530086238402873
4,4,DOS,Tot size,0.03161215796135366
4,4,DOS,IAT,0.004117149402009091
4,4,DOS,Number,0.0
4,4,DOS,Variance,0.03495430890470743
4,5,DOS,Header_Length,0.02440879125824722
4,5,DOS,Protocol Type,0.0019098904147540452
4,5,DOS,Time_To_Live,0.0014129900255284156
4,5,DOS,Rate,0.002480562422533694
4,5,DOS,fin_flag_number,0.00019288939729449338
4,5,DOS,syn_flag_number,0.012852139421738684
4,5,DOS,rst_flag_number,8.445898306490563e-05
4,5,DOS,psh_flag_number,0.00012894274206587397
4,5,DOS,ack_flag_number,0.005058324872152298
4,5,DOS,ece_flag_number,0.0
4,5,DOS,cwr_flag_number,0.0
4,5,DOS,ack_count,0.006862995095434599
4,5,DOS,syn_count,0.013647911406587809
4,5,DOS,fin_count,0.036513332300819455
4,5,DOS,rst_count,0.023658745043212547
4,5,DOS,HTTP,0.0008252455852925777
4,5,DOS,HTTPS,0.0028136164072748216
4,5,DOS,DNS,8.955055667669854e-07
4,5,DOS,Telnet,0.0
4,5,DOS,SMTP,0.0
4,5,DOS,SSH,0.0
4,5,DOS,IRC,0.0
4,5,DOS,TCP,0.0129936584970892
4,5,DOS,UDP,0.030718585645081474
4,5,DOS,DHCP,0.0
4,5,DOS,ARP,1.594900430461621e-05
4,5,DOS,ICMP,0.005421006612232304
4,5,DOS,IGMP,0.0
4,5,DOS,IPv,2.7768744114808895e-06
4,5,DOS,LLC,1.5052458053332884e-05
