,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,0,0,0,0,7,0,0
true_DDOS,0,12947,915,59,574,1,0
true_DOS,0,4216,1777,636,285,1,0
true_MIRAI,0,12,0,812,4,1,0
true_RECON,3,0,0,0,364,4,0
true_SPOOFING,7,2,0,0,1333,169,0
true_WEB,0,0,0,0,2,1,0
