,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3045,0,0,0,2690,906,0
true_DDOS,145,244507,18966,1102,130,115,2
true_DOS,107,54804,26020,7960,49,97,0
true_MIRAI,4,70,3,8105,0,16,0
true_RECON,324,0,0,0,1966,94,0
true_SPOOFING,524,0,0,0,1142,1073,0
true_WEB,26,0,0,0,132,24,0
