,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2508,0,0,0,1410,280,0
true_DDOS,163,122824,5759,533,77,13,0
true_DOS,160,21285,6570,2725,23,3,0
true_MIRAI,6,89,4,9897,1,11,0
true_RECON,563,0,0,0,1985,77,0
true_SPOOFING,759,0,0,0,610,497,0
true_WEB,46,0,0,0,87,12,0
