round,client_id,num_examples,size_weight,shap_consensus_alignment,shap_weight,final_weight,local_accuracy,local_precision,local_recall,local_f1
5,3,219983,0.14496214225881038,0.9686426648410674,0.19740001889304798,0.17118108057592918,0.9441959415230199,0.4765703747835014,0.4896866411740715,0.47625610159672077
5,4,322215,0.1754417356941594,0.9936849256709559,0.20250338976486035,0.18897256272950988,0.8126970727710604,0.5549551727201802,0.5517059619733474,0.5180484804994372
5,5,1496588,0.3781039091825479,0.9996894211828957,0.20372704795226285,0.29091547856740535,0.7558800260859339,0.5030213158689842,0.5517808572102829,0.4574021482525314
6,1,441948,0.2054686770470902,0.9973277229668681,0.20191010229643,0.2036893896717601,0.9373500954863468,0.5515158786080187,0.5263843109718725,0.519308463884761
6,2,96524,0.09602353581739213,0.9791082050533211,0.19822154071230755,0.14712253826484983,0.7183407923089673,0.44781123320372307,0.5350553219730564,0.4739653198759968
6,3,219983,0.14496214225881038,0.9752611220351486,0.19744269449370316,0.17120241837625677,0.945959706160448,0.4816745584015257,0.49101704416134556,0.48097809155928
6,4,322215,0.1754417356941594,0.9909604150843911,0.2006210337622883,0.18803138472822384,0.807619733346575,0.5256598540574495,0.5351543947671528,0.47769186581371254
6,5,1496588,0.3781039091825479,0.9968067400869255,0.20180462873527102,0.28995426895890947,0.7632968771716006,0.49234604004521154,0.5568672201860296,0.49103801978530454
7,1,441948,0.2054686770470902,0.999062725232787,0.2014085587458717,0.20343861789648096,0.9123516793830948,0.5324553920091636,0.5314437402459754,0.5107200132694368
7,2,96524,0.09602353581739213,0.9890453243362876,0.19938907565838743,0.1477063057378898,0.7356207525277639,0.4648262761113524,0.5332784386261349,0.4795271203541525
7,3,219983,0.14496214225881038,0.9887101933091597,0.19932151407745755,0.17214182816813395,0.9480871336097171,0.4840780698354307,0.4919832000398842,0.48277404354085496
7,4,322215,0.1754417356941594,0.9942984426298376,0.20044809123138757,0.18794491346277348,0.8153288477294734,0.5809405708724158,0.5385304699116817,0.504913532293662
7,5,1496588,0.3781039091825479,0.9892620166371512,0.19943276028689572,0.2887683347347218,0.7617814340849076,0.5075805030947957,0.5437741168653549,0.48853124649633567
8,1,441948,0.2054686770470902,0.9799754728372474,0.19792375404682494,0.20169621554695757,0.9254301411025732,0.5164834440262661,0.5295316041129086,0.5128397470406724
8,2,96524,0.09602353581739213,0.9947148320106888,0.2009006339593455,0.14846208488836882,0.7444886457815348,0.4652428068715363,0.549550821302617,0.49427694575604775
8,3,219983,0.14496214225881038,0.9976237923116535,0.20148815105451645,0.17322514665666341,0.9500690959342498,0.48021719934974644,0.4910392628802554,0.4791813343883372
8,4,322215,0.1754417356941594,0.9933411655567597,0.2006231971980124,0.1880324664460859,0.8154529880577004,0.5979318220446229,0.5442301556389438,0.517038200884329
8,5,1496588,0.3781039091825479,0.9856224530721464,0.1990642637413008,0.28858408646192435,0.7644247730844479,0.48838428995659694,0.5636369584109738,0.5018837619607623
9,1,441948,0.2054686770470902,0.9921059322203835,0.20000186737927592,0.20273527221318305,0.9451519183252328,0.5300033890685755,0.5253374263895746,0.5220206797581136
9,2,96524,0.09602353581739213,0.9867811931844147,0.19892843588782455,0.14747598585260835,0.7383971490137576,0.46079995509626726,0.5369281906106578,0.48234262786877935
9,3,219983,0.14496214225881038,0.9922973404232949,0.20004045398255157,0.172501298120681,0.949723616263001,0.4964451555785687,0.4922964379870373,0.4836576549151904
9,4,322215,0.1754417356941594,0.9991446064695703,0.2014208166547441,0.18843127617445177,0.8106984134866052,0.5673717607366958,0.5715231190259047,0.5573484855778578
9,5,1496588,0.3781039091825479,0.9901542732852633,0.19960842609560384,0.28885616763907584,0.764948629953922,0.49310239586012,0.5503809591590532,0.4975943341102473
10,1,441948,0.2054686770470902,0.9937661599620422,0.20263561083209825,0.20405214393959423,0.9414501253541141,0.5391284073362848,0.524533719888822,0.5210418524911881
10,2,96524,0.09602353581739213,0.9904129408047471,0.20195186686941557,0.14898770134340386,0.7420023205701972,0.46589471141882105,0.5556467595225213,0.49295208229805215
10,3,219983,0.14496214225881038,0.9418128795901517,0.19204198717390142,0.1685020647163559,0.941741217543094,0.6182041604617281,0.4989965456259842,0.488323878856654
10,4,322215,0.1754417356941594,0.9830824726817108,0.20045713506464832,0.18794943537940387,0.8136529532984085,0.5822258457811095,0.5642797909509752,0.5465085890686417
10,5,1496588,0.3781039091825479,0.9951284947120599,0.2029134000599365,0.2905086546212422,0.7618054887370773,0.49015162930490425,0.5759913203747662,0.5078807600941572
