,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,390,0,0,0,3757,51,0
true_DDOS,183,117767,9742,542,1132,3,0
true_DOS,30,17982,9050,2687,1015,2,0
true_MIRAI,5,139,3,9818,33,10,0
true_RECON,37,0,0,0,2563,25,0
true_SPOOFING,23,0,0,0,1608,235,0
true_WEB,3,0,0,0,136,6,0
