,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2674,0,0,0,1359,165,0
true_DDOS,248,119164,9328,545,78,6,0
true_DOS,258,18889,8870,2721,25,3,0
true_MIRAI,9,100,4,9883,1,11,0
true_RECON,611,0,0,0,1958,56,0
true_SPOOFING,893,0,0,0,583,390,0
true_WEB,50,0,0,0,87,8,0
