,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,657,0,0,0,5905,79,0
true_DDOS,352,241093,20048,1127,2338,9,0
true_DOS,66,51429,26612,7900,3026,4,0
true_MIRAI,6,106,1,8049,20,16,0
true_RECON,34,0,0,0,2330,20,0
true_SPOOFING,47,0,0,0,2332,360,0
true_WEB,0,0,0,0,174,8,0
