round,client_id,num_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
1,1,128863,0.4999280273914337,0.8263194245050945,0.45356636451790194,0.5058689611847671,0.45356636451790194,0.42241831226513654
1,2,128863,0.7345591187477112,0.4661927783770361,0.46257648056076694,0.40897144132070856,0.46257648056076694,0.2740069769174319
1,3,128863,0.5451949238777161,0.757641836679264,0.46467905445536845,0.5648604960422234,0.46467905445536845,0.39352442660921244
1,4,128863,0.4091247022151947,0.9005455406128989,0.4674097299518279,0.3924212074732686,0.4674097299518279,0.3291058375080572
1,5,128863,0.3648032248020172,0.9313767334300769,0.4480227523732475,0.23149431729015207,0.4480227523732475,0.22556991857965247
2,1,128863,0.4802008271217346,0.8473727912589339,0.4939981039149411,0.5260084436460634,0.4939981039149411,0.4382410385110993
2,2,128863,0.7074854969978333,0.47276565034183593,0.47683055182009987,0.4198868350076262,0.47683055182009987,0.296019258758827
2,3,128863,0.5280089378356934,0.7794091399393154,0.4778924038225007,0.5747149797269813,0.4778924038225007,0.41908460563207406
2,4,128863,0.3866059482097626,0.9306317562062035,0.4799880697313856,0.3986830579133249,0.4799880697313856,0.3626695096129122
2,5,128863,0.3428960144519806,0.9618276774559028,0.4561611035354757,0.20985080151900087,0.4561611035354757,0.2290937511098706
3,1,128863,0.4622446298599243,0.8495999627511388,0.4822009129044235,0.5350007604514848,0.4822009129044235,0.41821137082449494
3,2,128863,0.6951553225517273,0.47493850057813336,0.45955993034974935,0.4359665872387494,0.45955993034974935,0.27875359583763665
3,3,128863,0.49963799118995667,0.7825830533201927,0.46148467873654725,0.5814702234022049,0.46148467873654725,0.3954544453741905
3,4,128863,0.367019385099411,0.9373598317593103,0.45152678227046633,0.39646724827415125,0.45152678227046633,0.352709516922504
3,5,128863,0.33028191328048706,0.9688584000062082,0.4632191460104429,0.21807473437224387,0.4632191460104429,0.23951818313990644
4,1,128863,0.4342164397239685,0.854287111118009,0.4950442279535787,0.566297857374401,0.4950442279535787,0.44598400628234447
4,2,128863,0.6847037672996521,0.4672326424186927,0.48967714622041136,0.48769841122428836,0.48967714622041136,0.3235238616664992
4,3,128863,0.4841707944869995,0.7884807896758573,0.48640401088010127,0.582990549788082,0.48640401088010127,0.4383783905167259
4,4,128863,0.34336578845977783,0.9442663914389701,0.4858417963566003,0.41894748910948565,0.4858417963566003,0.38792331435808325
4,5,128863,0.3033877909183502,0.9748182177971955,0.45774387668313754,0.22573935480295182,0.45774387668313754,0.252651646051831
5,1,128863,0.4380055367946625,0.8540775862737946,0.5003259134132813,0.5807719781868174,0.5003259134132813,0.4538472565730925
5,2,128863,0.6559851169586182,0.4844990416178422,0.4883527259356605,0.4952716134802136,0.4883527259356605,0.3321256401759807
5,3,128863,0.4847051501274109,0.787471966351862,0.48489262709521797,0.5776372506359735,0.48489262709521797,0.43467019088453196
5,4,128863,0.35703253746032715,0.9381280895214298,0.48523912695544696,0.4206491566600712,0.48523912695544696,0.3817636762850502
5,5,128863,0.31876492500305176,0.9685635131884249,0.46090607426616476,0.23451775881978967,0.46090607426616476,0.26029043226507387
6,1,128863,0.4364055395126343,0.8497163654423691,0.5084090094035757,0.5875880760387516,0.5084090094035757,0.4641159657725364
6,2,128863,0.6336603760719299,0.522104871064619,0.4997236157842479,0.4874764258967203,0.4997236157842479,0.35477232424830657
6,3,128863,0.4709972143173218,0.7899785043030195,0.4977763493780775,0.577249248112745,0.4977763493780775,0.4558616916790989
6,4,128863,0.3668465316295624,0.9206211247604045,0.4969299833629283,0.42588562320765283,0.4969299833629283,0.3907584860679312
6,5,128863,0.3333424925804138,0.9491553044706393,0.4683121343248917,0.2413387407432665,0.4683121343248917,0.26929259232201036
7,1,128863,0.4175856411457062,0.8566462056602748,0.514047209060443,0.543777795274698,0.514047209060443,0.47274533196198715
7,2,128863,0.6168643832206726,0.5454785314636474,0.5041719942241293,0.5442798264634513,0.5041719942241293,0.38773836662098976
7,3,128863,0.46355241537094116,0.7977309235389523,0.5007850088586804,0.5774117466692568,0.5007850088586804,0.4596628988808043
7,4,128863,0.3598152697086334,0.9244934542886631,0.5004073291886896,0.43829834994994793,0.5004073291886896,0.3955983580734354
7,5,128863,0.3239808678627014,0.9530431543577288,0.473572633565304,0.2498764406262464,0.473572633565304,0.27791507962624445
