,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,3568,0,0,0,17,46,0
true_DDOS,67,46990,2042,131,26,0,0
true_DOS,304,51962,18546,2326,29,5,1
true_MIRAI,1,12,0,861,0,0,0
true_RECON,122,0,0,0,25,5,0
true_SPOOFING,1342,0,0,0,32,301,0
true_WEB,96,0,0,0,1,4,1
