,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2983,0,0,0,26,43,1
true_DDOS,46,78842,1907,215,35,8,1
true_DOS,17,16623,4734,4,5,0,0
true_MIRAI,16,173,9,15914,0,39,0
true_RECON,4998,0,0,0,1103,125,18
true_SPOOFING,774,0,0,0,17,173,0
true_WEB,11,0,0,0,0,3,0
