round,source,client_id,class_name,rank,feature_name,normalized_mean_abs_shap
10,client_1,1,SPOOFING,3,Variance,0.5013912684998355
10,client_1,1,SPOOFING,4,AVG,0.3516139388950405
10,client_1,1,SPOOFING,5,Std,0.20666749876256413
10,client_1,1,SPOOFING,6,IAT,0.09441898096745514
10,client_1,1,SPOOFING,7,Time_To_Live,0.09039905191594093
10,client_1,1,SPOOFING,8,ack_flag_number,0.04815162800598603
10,client_1,1,SPOOFING,9,Number,0.044978212224413755
10,client_1,1,SPOOFING,10,syn_flag_number,0.03960861706036747
10,client_2,2,SPOOFING,1,Tot size,0.6093667551365267
10,client_2,2,SPOOFING,2,AVG,0.5176162225756012
10,client_2,2,SPOOFING,3,Tot sum,0.39809490547396253
10,client_2,2,SPOOFING,4,Variance,0.36205769881316197
10,client_2,2,SPOOFING,5,Std,0.23545740002818757
10,client_2,2,SPOOFING,6,Time_To_Live,0.08522891758262847
10,client_2,2,SPOOFING,7,Max,0.04264409972802917
10,client_2,2,SPOOFING,8,UDP,0.041501672310187296
10,client_2,2,SPOOFING,9,syn_flag_number,0.03766097873862993
10,client_2,2,SPOOFING,10,Min,0.030921077327229495
10,client_3,3,SPOOFING,1,Tot size,0.65275643573835
10,client_3,3,SPOOFING,2,Variance,0.5221419438220991
10,client_3,3,SPOOFING,3,AVG,0.4299134487084052
10,client_3,3,SPOOFING,4,Tot sum,0.25643291888436176
10,client_3,3,SPOOFING,5,Std,0.20431854493474827
10,client_3,3,SPOOFING,6,Min,0.04952466109101055
10,client_3,3,SPOOFING,7,Time_To_Live,0.04116114571925724
10,client_3,3,SPOOFING,8,Max,0.04080403794749483
10,client_3,3,SPOOFING,9,syn_flag_number,0.03502070688065823
10,client_3,3,SPOOFING,10,IAT,0.03164297981730449
10,client_4,4,SPOOFING,1,AVG,0.5917770419659409
10,client_4,4,SPOOFING,2,Variance,0.5297290936876452
10,client_4,4,SPOOFING,3,Tot size,0.45939921913140164
10,client_4,4,SPOOFING,4,Tot sum,0.31513740380406635
10,client_4,4,SPOOFING,5,Min,0.16108967029717938
10,client_4,4,SPOOFING,6,Std,0.10551625250034578
10,client_4,4,SPOOFING,7,syn_flag_number,0.09634201008175247
10,client_4,4,SPOOFING,8,Number,0.07503688732560446
10,client_4,4,SPOOFING,9,ack_flag_number,0.04593317243012573
10,client_4,4,SPOOFING,10,Time_To_Live,0.0404128332504413
10,client_5,5,SPOOFING,1,Variance,0.707329811305755
10,client_5,5,SPOOFING,2,Tot size,0.5189254609827946
