,pred_BENIGN,pred_DDOS,pred_DOS,pred_MIRAI,pred_RECON,pred_SPOOFING,pred_WEB
true_BENIGN,2988,0,0,0,16,46,3
true_DDOS,42,77589,3165,214,13,30,1
true_DOS,14,15399,5960,4,4,2,0
true_MIRAI,17,161,13,15924,0,36,0
true_RECON,5058,0,0,0,948,198,40
true_SPOOFING,774,0,0,0,13,175,2
true_WEB,11,0,0,0,0,3,0
